,Importance
Bacteroides_caccae,0.003200816652840116
motu_linkage_group_316,-0.001044717958884405
motu_linkage_group_87,-0.0009732204885640966
Streptococcus_sp__C150,0.002400845371806353
motu_linkage_group_771,-0.001853188283945614
motu_linkage_group_450,0.006784424666596662
Lachnospiraceae_bacterium_1_4_56FAA,-0.0003005904072337712
motu_linkage_group_566,-0.00493451699366566
motu_linkage_group_290,-0.00025898427123719473
motu_linkage_group_320,0.0024714674948864072
Clostridium_scindens,-0.0025138386763311304
motu_linkage_group_254,0.003520751715636464
Dialister_invisus,0.0009502325348721052
Clostridium_spiroforme,0.008565989608469233
motu_linkage_group_460,-0.001804575414772705
motu_linkage_group_357,0.0014067812569509269
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.000701034561820436
motu_linkage_group_491,-0.0007646960254996662
Haemophilus_influenzae,-0.0009075526956767762
butyrate_producing_bacterium_SS3_4,-0.005415314761730925
motu_linkage_group_386,-0.00233472872734905
motu_linkage_group_411,-0.0022138265398263086
motu_linkage_group_550,-0.003545041951459822
Streptococcus_sanguinis,0.0026020746641499033
motu_linkage_group_177,0.0006091316966174115
Haemophilus_pittmaniae,0.0035615728567303002
Lactococcus_lactis,-0.0033805844355301973
motu_linkage_group_389,0.002609797787998707
Eubacterium_biforme,0.0016448944581473961
Eubacterium_rectale,0.00680466869629071
motu_linkage_group_703,-0.0021226306623535938
Roseburia_hominis,-0.004801544534655058
motu_linkage_group_497,-0.007778697237107451
motu_linkage_group_243,0.000463234902123698
motu_linkage_group_104,-0.0014491164212348745
Eggerthella_lenta,-0.0009078893536946251
motu_linkage_group_562,-0.005880050866348491
Bacteroides_coprocola,-0.002344219670299553
motu_linkage_group_536,0.004384577866269074
motu_linkage_group_334,-0.005516914233964878
Veillonella_dispar,0.004930353696595893
Klebsiella_variicola_pneumoniae,0.004904805472210084
motu_linkage_group_611,0.011384023745234062
Escherichia_albertii,0.0026336352094357596
Enterococcus_faecalis,0.0002404093204432783
motu_linkage_group_463,0.0013715772838152715
motu_linkage_group_439,0.0026568592329547416
motu_linkage_group_415,0.003019175134186988
motu_linkage_group_195,-0.009522359253563232
motu_linkage_group_246,0.005256244321551896
motu_linkage_group_575,0.0001946109867219049
motu_linkage_group_404,-0.0032241088014014385
butyrate_producing_bacterium,0.0005440925529412073
Veillonella_atypica,-0.002499459608252366
motu_linkage_group_548,-0.0025357767285612764
motu_linkage_group_85,0.0032174430665719723
motu_linkage_group_470,-0.0032657242178735324
Gemella_sanguinis,-0.003138108325313098
Streptococcus_infantis,-0.0009651339607014369
motu_linkage_group_644,0.00013421706474029736
Clostridium_leptum,0.009623900063375334
_Ruminococcus__gnavus,0.003150851775023633
motu_linkage_group_652,-0.0014128944942505303
Mitsuokella_multacida,-0.00520700201304175
motu_linkage_group_310,-0.0014463758776381457
Clostridium_sp__L2_50,-0.005635560999687837
motu_linkage_group_646,-0.0026822522152488582
motu_linkage_group_678,-0.0004585410281976896
Odoribacter_splanchnicus,-0.00778194006276243
motu_linkage_group_302,-0.009145827339956298
motu_linkage_group_258,-0.010615731034267367
motu_linkage_group_701,-0.000758444917328613
motu_linkage_group_168,-0.0037470371457019574
motu_linkage_group_324,0.007785736654599752
Akkermansia_muciniphila,-0.0026434390249587764
motu_linkage_group_504,-0.0012001549459393504
motu_linkage_group_574,-0.009253962074761568
Blautia_hydrogenotrophica,0.0019909797645757195
motu_linkage_group_210,0.01091120449477714
Methanobrevibacter_smithii,-0.0006892538579133643
Bacteroides_plebeius,0.0010146428524836566
motu_linkage_group_212,0.005080850884900548
Bacteroides_ovatus,-0.0031679885705775223
motu_linkage_group_241,-0.002385341002543738
motu_linkage_group_297,0.003719283160537572
motu_linkage_group_135,-0.003409123919869988
motu_linkage_group_588,0.0005600461642094288
_Clostridium__bartlettii,-0.001408379606339251
motu_linkage_group_498,-0.0011247074588612192
Subdoligranulum_variabile,0.000624649611594534
motu_linkage_group_228,-0.000945782618259941
Dorea_formicigenerans,0.00532873617735153
Streptococcus_mutans,0.003658679300883473
motu_linkage_group_289,-0.0021530782737809733
Roseburia_inulinivorans,0.005213948181839374
motu_linkage_group_224,-0.00361453714625376
motu_linkage_group_63,-0.00303752045125746
motu_linkage_group_234,0.0014291197552578595
Victivallis_vadensis,0.003455589703164395
motu_linkage_group_457,-7.34097149602157e-05
Collinsella_aerofaciens,0.015036037260935864
Coprobacillus_sp__29_1,0.003735723904887953
motu_linkage_group_233,-0.0006125811128690973
motu_linkage_group_672,0.0020940182520007176
motu_linkage_group_205,0.0019426646988817875
Phascolarctobacterium_succinatutens,0.002544135881849091
motu_linkage_group_586,-0.004009109474039788
unclassified_Lachnospiraceae,0.004906875397541652
motu_linkage_group_471,0.008855962329441547
motu_linkage_group_225,0.0008277746276691575
motu_linkage_group_301,0.006120602414319721
motu_linkage_group_252,-0.0010454875080613613
Streptococcus_thermophilus,-0.005855699023674672
Eubacterium_ventriosum,-0.0009472694025167859
Enterobacteriaceae_bacterium_9_2_54FAA,0.002833386480468691
Bacteroides_thetaiotaomicron,-0.004423666420854831
motu_linkage_group_349,-0.0032908927944481554
Bilophila_wadsworthia,-0.0035633976533281054
Clostridiales_bacterium_1_7_47FAA,0.003656742860097836
motu_linkage_group_317,-0.003556827092783361
motu_linkage_group_691,0.0008240205204167763
Haemophilus_haemolyticus,-0.005451718309291701
Prevotella_copri,0.00016215067184826342
Streptococcus_salivarius,0.0013025097681056853
motu_linkage_group_837,0.0022995035637103506
motu_linkage_group_434,-0.002468962362795133
Bacteroides_eggerthii,-0.007431219353336632
motu_linkage_group_327,0.0016462468254703892
motu_linkage_group_621,0.00013442321613694135
motu_linkage_group_38,0.003821560559839339
motu_linkage_group_559,0.001584471199106861
motu_linkage_group_270,0.0010117854906831814
motu_linkage_group_120,-0.0012988642436737767
motu_linkage_group_507,0.002398484862837825
Veillonella_parvula,0.0020327619907925666
motu_linkage_group_230,0.0048367225834352896
motu_linkage_group_486,0.000440228050566474
motu_linkage_group_333,0.0014105514409347092
motu_linkage_group_552,-0.00019045520867117218
motu_linkage_group_613,0.00458347458707498
motu_linkage_group_481,0.0023658321029546904
motu_linkage_group_529,0.00032176003181578783
Pseudomonas_stutzeri,-0.009879207134231648
