col_name,avg_shap_value
Prevotella_copri,0.10107902097750646
Bacteroides_uniformis,0.0538706127731246
Bacteroides_dorei_vulgatus,0.051378211256398035
Faecalibacterium_prausnitzii,0.02921233181858679
motu_linkage_group_103,0.026532532244052352
motu_linkage_group_621,0.025001361291791622
Alistipes_putredinis,0.024440930610007187
motu_linkage_group_168,0.021602575347500635
Bacteroides_eggerthii,0.018066790080142926
motu_linkage_group_131,0.018040650957359353
motu_linkage_group_310,0.014769068449463862
motu_linkage_group_127,0.012431034328066335
motu_linkage_group_325,0.012190313852010224
Bacteroides_stercoris,0.011854388031275028
Eubacterium_rectale,0.011661142606452983
motu_linkage_group_164,0.011586213548318404
Bacteroides_plebeius,0.011583564443553386
Eubacterium_eligens,0.011104030073410718
Escherichia_coli,0.010808958475650174
motu_linkage_group_206,0.010751695272357328
motu_linkage_group_306,0.010455061282881352
Dialister_invisus,0.010029224459690882
motu_linkage_group_104,0.009522247684566384
motu_linkage_group_281,0.009352542552743837
Butyrivibrio_crossotus,0.009143398632025474
motu_linkage_group_134,0.008787471103487847
motu_linkage_group_246,0.008714390617729434
motu_linkage_group_126,0.008581618260368061
motu_linkage_group_225,0.008328046725721948
Akkermansia_muciniphila,0.007599701474897749
Eubacterium_siraeum,0.006802456296345769
motu_linkage_group_63,0.006776943677170865
motu_linkage_group_260,0.005997704676408537
motu_linkage_group_258,0.005754126261051184
Ruminococcus_bromii,0.005723137536259835
motu_linkage_group_389,0.005566206116902767
Bacteroides_ovatus,0.005539281930955253
Roseburia_intestinalis,0.005522613841119895
motu_linkage_group_333,0.005424724585919762
motu_linkage_group_115,0.005335103631431457
Bacteroides_coprocola,0.005047662228855404
motu_linkage_group_308,0.005027904161345227
motu_linkage_group_191,0.004978507058916684
motu_linkage_group_158,0.004838386819725341
motu_linkage_group_274,0.004768667023077581
motu_linkage_group_391,0.004693239082439804
Alistipes_shahii,0.0044829813775282635
Parabacteroides_distasonis,0.004444323784490157
Parabacteroides_merdae,0.004315890544714697
motu_linkage_group_288,0.004036435129495952
