,Importance
Bacteroides_caccae,-0.012899903942860336
motu_linkage_group_316,-0.012689086983338265
motu_linkage_group_87,-0.007296324704041088
Streptococcus_sp__C150,0.009702413411423284
motu_linkage_group_771,0.007921117335655615
motu_linkage_group_450,0.005440994427197358
Lachnospiraceae_bacterium_1_4_56FAA,0.00671060725234329
motu_linkage_group_566,0.013813523165965498
motu_linkage_group_290,-0.006752014030830637
motu_linkage_group_320,-0.006554078908945389
Clostridium_scindens,-0.012910310967788843
motu_linkage_group_254,0.011573970861848065
Dialister_invisus,-0.0044055951848085174
Clostridium_spiroforme,-0.008465272846088829
motu_linkage_group_460,-0.0052039787814287764
motu_linkage_group_357,-0.0027454946891652325
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.015373295343792307
motu_linkage_group_491,0.01897225370244147
Haemophilus_influenzae,0.003998173689645295
butyrate_producing_bacterium_SS3_4,-0.015328498398001654
motu_linkage_group_386,-0.007453601111481345
motu_linkage_group_411,0.012061887905068864
motu_linkage_group_550,0.03343573629563381
Streptococcus_sanguinis,-0.016794946455760455
motu_linkage_group_177,-0.004952127383731588
Haemophilus_pittmaniae,0.03946302515018684
Lactococcus_lactis,0.014142748309950801
motu_linkage_group_389,-0.005255876830939272
Eubacterium_biforme,-0.007537162903756255
Eubacterium_rectale,0.01410836702052989
motu_linkage_group_703,-0.014408090263837334
Roseburia_hominis,-0.011540492965407252
motu_linkage_group_497,-0.0026790550489912764
motu_linkage_group_243,0.009792491749694784
motu_linkage_group_104,0.005443695999869447
Eggerthella_lenta,-0.00828068079232715
motu_linkage_group_562,-0.005475931605278568
Bacteroides_coprocola,-0.0027983851374475174
motu_linkage_group_536,0.0015906919791846463
motu_linkage_group_334,-0.014319708709809878
Veillonella_dispar,0.0004684038169912779
Klebsiella_variicola_pneumoniae,0.040215310649582975
motu_linkage_group_611,0.0021613548937476396
Escherichia_albertii,0.0215020981267717
Enterococcus_faecalis,0.003875753025687392
motu_linkage_group_463,0.006775670161712559
motu_linkage_group_439,0.0023018073264474657
motu_linkage_group_415,-0.0035616949817057785
motu_linkage_group_195,-0.015455295188458664
motu_linkage_group_246,-0.00016809250099599586
motu_linkage_group_575,0.013067255557182184
motu_linkage_group_404,-0.00520500543741441
butyrate_producing_bacterium,-0.0009425804223227958
Veillonella_atypica,0.017670290512821308
motu_linkage_group_548,0.023656003448605613
motu_linkage_group_85,0.0013319146282411798
motu_linkage_group_470,-0.0047956225141680495
Gemella_sanguinis,0.013188288957085216
Streptococcus_infantis,0.015204931088307803
motu_linkage_group_644,-0.0023402848496183654
Clostridium_leptum,0.0047082901018261
_Ruminococcus__gnavus,-0.007946015987108259
motu_linkage_group_652,0.0018682131056134233
Mitsuokella_multacida,-0.00639275911633658
motu_linkage_group_310,0.03661318207410451
Clostridium_sp__L2_50,-0.0070066911949452386
motu_linkage_group_646,-0.023798544515872818
motu_linkage_group_678,-0.0006109439559331958
Odoribacter_splanchnicus,0.011965485315321385
motu_linkage_group_302,-0.002718438761514687
motu_linkage_group_258,-0.002819131754475124
motu_linkage_group_701,-0.0037811314621099285
motu_linkage_group_168,0.021171342205157036
motu_linkage_group_324,-0.013398412510380755
Akkermansia_muciniphila,0.008271608841330418
motu_linkage_group_504,-0.002049195619714531
motu_linkage_group_574,-0.008603264549945961
Blautia_hydrogenotrophica,0.001742174675437308
motu_linkage_group_210,0.00021329386570474168
Methanobrevibacter_smithii,0.018594447313578472
Bacteroides_plebeius,-0.012113935086053835
motu_linkage_group_212,-0.0017916975816980201
Bacteroides_ovatus,0.010296293443379265
motu_linkage_group_241,0.000976497546339878
motu_linkage_group_297,0.001669655277091897
motu_linkage_group_135,0.002669372403164328
motu_linkage_group_588,-0.01106709326822491
_Clostridium__bartlettii,0.007642215035971498
motu_linkage_group_498,-0.0038246137129393197
Subdoligranulum_variabile,0.0006195483168040239
motu_linkage_group_228,-0.005211204934376951
Dorea_formicigenerans,0.0019450458558836264
Streptococcus_mutans,0.03830008483985542
motu_linkage_group_289,-0.004709730981682193
Roseburia_inulinivorans,0.027642481628965116
motu_linkage_group_224,0.00410918949886152
motu_linkage_group_63,-0.00458360805882353
motu_linkage_group_234,0.011428867502576746
Victivallis_vadensis,0.009544792297934975
motu_linkage_group_457,0.005305094226478894
Collinsella_aerofaciens,0.03406102396910089
Coprobacillus_sp__29_1,0.01709075188591583
motu_linkage_group_233,-0.00048763705001219444
motu_linkage_group_672,0.008196066462961277
motu_linkage_group_205,-0.0147785430612986
Phascolarctobacterium_succinatutens,0.0003975634718575993
motu_linkage_group_586,0.0010552686479329955
unclassified_Lachnospiraceae,0.007681927012751475
motu_linkage_group_471,0.000746848707345967
motu_linkage_group_225,-0.00532400232418131
motu_linkage_group_301,0.011589625540191655
motu_linkage_group_252,-1.9375876349795804e-05
Streptococcus_thermophilus,-0.0018889193453565268
Eubacterium_ventriosum,-0.008505957171380966
Enterobacteriaceae_bacterium_9_2_54FAA,-0.009184370172646334
Bacteroides_thetaiotaomicron,-0.010849785886626766
motu_linkage_group_349,0.020333369252836866
Bilophila_wadsworthia,0.012936318233325042
Clostridiales_bacterium_1_7_47FAA,0.003924225675592634
motu_linkage_group_317,-0.00132886028743815
motu_linkage_group_691,0.0016883014326643014
Haemophilus_haemolyticus,-0.007739723699515619
Prevotella_copri,-0.02611389651159787
Streptococcus_salivarius,-0.005037729375828148
motu_linkage_group_837,-0.00871442869125456
motu_linkage_group_434,-0.005609758780574328
Bacteroides_eggerthii,-0.019856737235255842
motu_linkage_group_327,0.0009331840965057043
motu_linkage_group_621,-0.005884796196630823
motu_linkage_group_38,0.0018983983745911035
motu_linkage_group_559,-0.000947208568873931
motu_linkage_group_270,-0.005536190426146257
motu_linkage_group_120,-0.000568097581063116
motu_linkage_group_507,-0.006314811231413072
Veillonella_parvula,-0.0004768591539644972
motu_linkage_group_230,0.007674302511188739
motu_linkage_group_486,-0.0041728399492701514
motu_linkage_group_333,0.0011232867837875913
motu_linkage_group_552,0.006067448694592279
motu_linkage_group_613,0.011863109540158451
motu_linkage_group_481,0.004734226810949653
motu_linkage_group_529,0.0024570228823786026
Pseudomonas_stutzeri,-0.006050631579884611
motu_linkage_group_118,0.004958840398926462
motu_linkage_group_625,0.000598759322773936
motu_linkage_group_636,-0.006258862861412139
motu_linkage_group_490,-0.010518126136526453
motu_linkage_group_281,-0.000975511552406867
motu_linkage_group_190,0.0071055840438442154
motu_linkage_group_151,-0.0011578641351714153
Anaerotruncus_colihominis,-0.00046190897135299356
Bacteroides_fragilis,0.02975082943489082
motu_linkage_group_510,0.022914000862033438
motu_linkage_group_521,0.0001284339033490272
Dorea_longicatena,-0.0035688286220872663
motu_linkage_group_306,-0.0019806560076620597
Bacteroides_dorei_vulgatus,-0.00881721678090652
motu_linkage_group_496,-0.0022511270784448577
motu_linkage_group_592,-0.005470878189298305
Ruminococcus_bromii,-0.002998651426087051
motu_linkage_group_218,-0.005864005083559581
motu_linkage_group_686,-0.010208060469620826
Bacteroides_stercoris,-0.0069454360045011695
motu_linkage_group_115,-0.01457202268884299
Bifidobacterium_longum,-0.014849680275849564
motu_linkage_group_145,0.013768723586763263
motu_linkage_group_260,0.0058622052606288125
motu_linkage_group_568,0.009153367367900974
Escherichia_coli,0.012835393226015599
Coprococcus_comes,-0.014574664376182673
motu_linkage_group_551,0.003293570177206793
Ruminococcaceae_bacterium_D16,0.004571543942166222
motu_linkage_group_284,-0.019921993571559337
motu_linkage_group_282,-0.027107810951946837
motu_linkage_group_517,-0.01566937418299264
motu_linkage_group_164,-0.003714751019654036
Streptococcus_gordonii,0.05329228592815479
motu_linkage_group_244,-0.012113274603272313
motu_linkage_group_341,0.012050940496803754
Bifidobacterium_angulatum,0.005692548239105667
motu_linkage_group_379,0.009059072552106154
Eubacterium_cylindroides,0.0007931874233396889
motu_linkage_group_525,0.021650927098436693
Eubacterium_hallii,0.006727643408304928
motu_linkage_group_251,0.012124205627117747
_Ruminococcus__obeum,0.002220344637626849
Streptococcus_australis,-0.018515331892260796
motu_linkage_group_124,-0.013758932056345208
motu_linkage_group_348,-0.008095470979921268
