,Importance
Bacteroides_caccae,1.62254956490624e-08
motu_linkage_group_316,-2.6148255548901158e-08
motu_linkage_group_87,-2.8096834525984213e-08
Streptococcus_sp__C150,6.030070480324272e-10
motu_linkage_group_771,1.497378615572544e-08
motu_linkage_group_450,1.9255762178733204e-08
Lachnospiraceae_bacterium_1_4_56FAA,1.2176597864536085e-09
motu_linkage_group_566,1.5286142161466692e-08
motu_linkage_group_290,-2.935379585719701e-08
motu_linkage_group_320,-1.3576292953617579e-08
Clostridium_scindens,7.739425206607636e-10
motu_linkage_group_254,1.541970491187669e-08
Dialister_invisus,4.771954871901168e-09
Clostridium_spiroforme,8.863856312715001e-11
motu_linkage_group_460,-2.6261297531030175e-08
motu_linkage_group_357,-7.901129215743537e-09
Lachnospiraceae_bacterium_3_1_57FAA_CT1,4.596659875022147e-09
motu_linkage_group_491,3.926920206499684e-09
Haemophilus_influenzae,-4.618377900166898e-11
butyrate_producing_bacterium_SS3_4,7.705317849008103e-09
motu_linkage_group_386,-1.0289348291471237e-08
motu_linkage_group_411,-1.2873701605738834e-10
motu_linkage_group_550,-5.535563685127691e-09
Streptococcus_sanguinis,4.128443965897593e-10
motu_linkage_group_177,-9.744458156977138e-10
Haemophilus_pittmaniae,2.816694297606197e-09
Lactococcus_lactis,-1.070940796894744e-09
motu_linkage_group_389,-4.186936068348736e-09
Eubacterium_biforme,2.8483362643099315e-09
Eubacterium_rectale,-4.406571595847637e-10
motu_linkage_group_703,1.1825285197111308e-09
Roseburia_hominis,8.325906307012317e-09
motu_linkage_group_497,4.90578535858742e-09
motu_linkage_group_243,1.0782729943735924e-08
motu_linkage_group_104,-4.8568710525856114e-09
Eggerthella_lenta,-2.5766604014787183e-09
motu_linkage_group_562,7.836913346805302e-09
Bacteroides_coprocola,2.285623951155021e-09
motu_linkage_group_536,1.1103075166684294e-08
motu_linkage_group_334,-4.855513299450162e-08
Veillonella_dispar,4.603821742277987e-09
Klebsiella_variicola_pneumoniae,1.9441814165237728e-08
motu_linkage_group_611,5.596456943633932e-09
Escherichia_albertii,6.745712415952783e-10
Enterococcus_faecalis,3.312095702005022e-09
motu_linkage_group_463,5.7723846657561195e-09
motu_linkage_group_439,-7.259153914065865e-10
motu_linkage_group_415,2.8085010836123166e-09
motu_linkage_group_195,-1.0605830545039842e-08
motu_linkage_group_246,3.282999998908496e-09
motu_linkage_group_575,5.668417015316583e-10
motu_linkage_group_404,-8.666127383605279e-09
butyrate_producing_bacterium,-2.4443716132803463e-09
Veillonella_atypica,4.295790503310306e-09
motu_linkage_group_548,2.953127984001845e-08
motu_linkage_group_85,1.3520004501158984e-09
motu_linkage_group_470,-1.5411642776961886e-08
Gemella_sanguinis,-4.1364030821470145e-11
Streptococcus_infantis,9.223874859882973e-10
motu_linkage_group_644,2.2526626576137084e-08
Clostridium_leptum,6.333459506838234e-09
_Ruminococcus__gnavus,1.1647870363434988e-08
motu_linkage_group_652,1.4402982384278891e-08
Mitsuokella_multacida,-8.359366562297134e-09
motu_linkage_group_310,2.599655882407532e-09
Clostridium_sp__L2_50,-1.920100096251391e-10
motu_linkage_group_646,-1.2131396380378867e-08
motu_linkage_group_678,5.2123441327380785e-09
Odoribacter_splanchnicus,4.9773016748751936e-08
motu_linkage_group_302,-8.735768697568655e-10
motu_linkage_group_258,3.429076043258514e-09
motu_linkage_group_701,9.213338634325827e-10
motu_linkage_group_168,3.5003051112453153e-09
motu_linkage_group_324,-1.9533319687718596e-08
Akkermansia_muciniphila,1.7167648881602989e-09
motu_linkage_group_504,3.6238936637930852e-09
motu_linkage_group_574,-9.91372040125387e-09
Blautia_hydrogenotrophica,2.5623603263035073e-10
motu_linkage_group_210,2.2066417001925115e-08
Methanobrevibacter_smithii,-8.518927879505907e-09
Bacteroides_plebeius,-4.600410731543863e-09
motu_linkage_group_212,2.654545208798303e-09
Bacteroides_ovatus,1.1838504106969288e-08
motu_linkage_group_241,-2.1056273773504784e-08
motu_linkage_group_297,-1.049100128726673e-08
motu_linkage_group_135,-6.198036553455043e-09
motu_linkage_group_588,-1.3128927285866821e-08
_Clostridium__bartlettii,-2.9352379365689423e-09
motu_linkage_group_498,-1.0021249628523531e-08
Subdoligranulum_variabile,-2.8015763260833046e-10
motu_linkage_group_228,-4.016531385358234e-09
Dorea_formicigenerans,4.434655322693222e-09
Streptococcus_mutans,4.6426033606007373e-10
motu_linkage_group_289,-4.651623224181487e-09
Roseburia_inulinivorans,9.909875114803844e-09
motu_linkage_group_224,7.607887494160578e-09
motu_linkage_group_63,-3.4488290944955486e-09
motu_linkage_group_234,4.660069523637296e-09
Victivallis_vadensis,1.9467162788818752e-08
motu_linkage_group_457,-2.6036988574460835e-09
Collinsella_aerofaciens,2.005500837429137e-08
Coprobacillus_sp__29_1,-2.9221793852004487e-10
motu_linkage_group_233,-8.194759876915385e-09
motu_linkage_group_672,-2.8007160373314345e-08
motu_linkage_group_205,-9.857796976694232e-09
Phascolarctobacterium_succinatutens,-6.493140697544373e-10
motu_linkage_group_586,3.0444071240987004e-10
unclassified_Lachnospiraceae,3.5021843022554665e-09
motu_linkage_group_471,4.637922329695042e-09
motu_linkage_group_225,-5.352321990875681e-09
motu_linkage_group_301,1.6303291276283737e-09
motu_linkage_group_252,1.8031194771663165e-08
Streptococcus_thermophilus,-5.0748347219686757e-08
Eubacterium_ventriosum,9.566227880560069e-09
Enterobacteriaceae_bacterium_9_2_54FAA,9.852588203500589e-09
Bacteroides_thetaiotaomicron,1.1386618109202175e-08
motu_linkage_group_349,2.448614872533187e-08
Bilophila_wadsworthia,3.7297318742819514e-08
Clostridiales_bacterium_1_7_47FAA,1.420321109902266e-09
motu_linkage_group_317,-1.3779920055142423e-08
motu_linkage_group_691,3.6282620644518585e-09
Haemophilus_haemolyticus,5.400416166115448e-11
Prevotella_copri,-1.8058403302840753e-10
Streptococcus_salivarius,1.927001215542111e-08
motu_linkage_group_837,5.966975785599207e-09
motu_linkage_group_434,-8.521644419756788e-09
Bacteroides_eggerthii,-3.818811535336644e-09
motu_linkage_group_327,-2.8729157976782224e-08
motu_linkage_group_621,1.2937358408887816e-09
motu_linkage_group_38,3.063574362345071e-09
motu_linkage_group_559,-1.004153449567428e-08
motu_linkage_group_270,-8.121096853937627e-09
motu_linkage_group_120,-1.8196319261096895e-09
motu_linkage_group_507,-1.1546065248014007e-08
Veillonella_parvula,2.732977014441753e-09
motu_linkage_group_230,2.8914997281486482e-09
motu_linkage_group_486,-1.8833356768592007e-08
motu_linkage_group_333,2.8083315684057767e-10
motu_linkage_group_552,-1.1598337414103686e-09
motu_linkage_group_613,2.4138165118567676e-08
motu_linkage_group_481,3.191312622986148e-09
motu_linkage_group_529,2.165577533673202e-09
Pseudomonas_stutzeri,-3.65817730131751e-10
motu_linkage_group_118,-5.100697688618665e-09
motu_linkage_group_625,-2.545921592258451e-08
motu_linkage_group_636,3.2540524197270155e-09
motu_linkage_group_490,-1.6721524533772816e-08
motu_linkage_group_281,-3.4300976765338448e-09
motu_linkage_group_190,9.583951495368194e-10
motu_linkage_group_151,1.3607204063273569e-08
Anaerotruncus_colihominis,5.705095648752833e-10
Bacteroides_fragilis,1.5872761251364378e-08
motu_linkage_group_510,1.3500613310378836e-08
motu_linkage_group_521,1.7773536755111887e-09
Dorea_longicatena,1.4447384320588395e-08
motu_linkage_group_306,-6.002869993085051e-09
Bacteroides_dorei_vulgatus,1.0172522383654667e-09
motu_linkage_group_496,5.921026500065122e-09
motu_linkage_group_592,-7.945247996139244e-09
Ruminococcus_bromii,9.235050511654918e-09
motu_linkage_group_218,2.7950981103354723e-08
motu_linkage_group_686,-1.0771319665510501e-08
Bacteroides_stercoris,-1.6572162332081151e-09
motu_linkage_group_115,-9.586369458470032e-09
Bifidobacterium_longum,1.1629871635500967e-08
motu_linkage_group_145,-1.851180846141215e-08
motu_linkage_group_260,2.646405293556917e-09
motu_linkage_group_568,1.2730845501734345e-09
Escherichia_coli,1.5381439219074118e-08
Coprococcus_comes,2.0292000957348875e-08
motu_linkage_group_551,-6.197195475271794e-09
Ruminococcaceae_bacterium_D16,9.952486215515872e-09
motu_linkage_group_284,-1.928973475347871e-08
motu_linkage_group_282,9.796653141109995e-10
motu_linkage_group_517,-9.135433547466983e-09
motu_linkage_group_164,2.9267362400569687e-09
Streptococcus_gordonii,7.352805618253816e-10
motu_linkage_group_244,-4.4037251660772e-08
motu_linkage_group_341,1.2814816818331324e-08
Bifidobacterium_angulatum,3.0115189679422907e-09
motu_linkage_group_379,2.0489153948642386e-10
Eubacterium_cylindroides,4.87750235509417e-09
motu_linkage_group_525,2.7793230273651774e-09
Eubacterium_hallii,1.1177153592006508e-08
motu_linkage_group_251,1.552329645314692e-09
_Ruminococcus__obeum,3.4463211639405225e-09
Streptococcus_australis,-1.703533684680436e-10
motu_linkage_group_124,-5.819989079218824e-09
motu_linkage_group_348,-9.0271280197369e-09
Ruminococcus_sp__5_1_39BFAA,2.2728386127492108e-08
Clostridium_symbiosum,4.604106552213222e-09
motu_linkage_group_604,3.936637832786719e-09
motu_linkage_group_383,7.397398861414879e-10
Streptococcus_vestibularis,2.924806665289043e-09
motu_linkage_group_192,8.558666820224092e-09
motu_linkage_group_480,-2.126760805322499e-08
motu_linkage_group_474,-1.1737904078720709e-08
Pseudoflavonifractor_capillosus,-2.5720256726576674e-09
Bacteroides_xylanisolvens,-2.388214645111836e-08
Acidaminococcus_fermentans,2.7058488642713555e-08
motu_linkage_group_7,-1.4801656276364698e-10
motu_linkage_group_502,2.2873191126399435e-09
Rothia_mucilaginosa,5.339183419002275e-10
motu_linkage_group_394,2.058443723162637e-09
Streptococcus_mitis,4.333088590841929e-10
motu_linkage_group_565,3.2839962289646273e-09
Holdemania_filiformis,-5.663922891446544e-10
Bacteroides_intestinalis,-2.3896206784031746e-09
motu_linkage_group_624,6.83683866993486e-09
motu_linkage_group_600,-8.031750299318685e-09
Capnocytophaga_sp__oral_taxon_329,6.615916735302639e-09
motu_linkage_group_131,-4.6269893425736905e-09
Parasutterella_excrementihominis,-1.2310954046442746e-08
Coprococcus_eutactus,1.3761651155513923e-08
motu_linkage_group_407,3.127033949275409e-09
motu_linkage_group_122,7.95565793442297e-10
Lactobacillus_delbrueckii,1.483189631594532e-09
Bifidobacterium_adolescentis,-1.5308840721823607e-08
Streptococcus_pneumoniae,1.1994209579332998e-10
motu_linkage_group_366,8.783062396582526e-10
Bacteroides_finegoldii,2.965553974128825e-08
Eubacterium_siraeum,1.3746141180258346e-09
motu_linkage_group_191,-1.5460512380311863e-09
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,-3.3690954090550904e-09
Faecalibacterium_prausnitzii,2.6661137015837195e-09
motu_linkage_group_158,5.126979214075452e-09
motu_linkage_group_430,-9.102218921457369e-09
motu_linkage_group_207,-2.374156311704741e-09
Parabacteroides_distasonis,1.2718220878094146e-08
motu_linkage_group_376,6.832250300200028e-09
Turicibacter_sanguinis,1.550469553945234e-09
motu_linkage_group_456,1.1886462437654623e-08
motu_linkage_group_238,-5.6998720413118105e-09
Haemophilus_parainfluenzae,-1.870923441268949e-09
motu_linkage_group_127,-6.503902582385724e-09
Enterobacter_hormaechei_cloacae,2.1014819635682356e-09
Ruminococcus_sp__SR1_5,5.5549166152974885e-09
Clostridium_sp__HGF2,9.593123717759986e-10
motu_linkage_group_103,-4.774036736208109e-09
Coprococcus_catus,9.810357994988744e-09
motu_linkage_group_734,-1.350467743175224e-09
motu_linkage_group_248,2.743147460693168e-08
motu_linkage_group_391,-2.9776765007380293e-09
motu_linkage_group_277,3.6950170018526316e-08
motu_linkage_group_445,-1.3093458282769785e-09
Clostridium_saccharolyticum,3.3445509851799984e-10
motu_linkage_group_362,-5.1880054610778236e-09
Desulfovibrio_piger,-5.117037576074149e-09
Bifidobacterium_bifidum,1.836538064631377e-08
motu_linkage_group_495,2.5014737908246683e-08
motu_linkage_group_437,1.6418097509881015e-08
motu_linkage_group_65,-1.8264890336069976e-08
Streptococcus_oralis,4.4282828870973824e-10
motu_linkage_group_452,-2.6281579970931694e-09
Roseburia_intestinalis,-9.322952480100107e-09
motu_linkage_group_273,-1.4758651445966865e-08
Sutterella_wadsworthensis,2.9208957620287723e-08
Clostridium_bolteae,2.4508444273841284e-08
motu_linkage_group_712,-2.402010393475346e-09
Alistipes_putredinis,-5.161574017095819e-09
motu_linkage_group_431,1.4800787208166534e-08
Alistipes_shahii,1.2934199548635512e-09
Veillonella_sp__oral_taxon_158,9.32968197672249e-10
Clostridium_ramosum,3.856390417218438e-09
motu_linkage_group_573,-1.1749514964700197e-08
Bacteroides_clarus,1.5584834199001742e-08
_Ruminococcus__torques,4.876910866791425e-10
Ruminococcus_lactaris,-3.713221065610036e-08
Megasphaera_elsdenii,3.502685405598575e-08
motu_linkage_group_217,5.732745419790971e-09
motu_linkage_group_520,-8.630755623908909e-10
motu_linkage_group_414,-8.90739913471638e-09
motu_linkage_group_274,-4.271789196852514e-09
Streptococcus_anginosus,5.140985404547747e-09
motu_linkage_group_24,8.55062379531e-09
Actinomyces_odontolyticus,-6.79811811583344e-10
Granulicatella_adiacens,4.993978716603807e-11
Bifidobacterium_dentium,1.2291255337363678e-09
motu_linkage_group_651,6.237309382563398e-09
motu_linkage_group_634,-2.8544709968198763e-09
motu_linkage_group_126,-8.394824728470093e-09
Parabacteroides_merdae,-3.184381008020133e-10
Eubacterium_eligens,-7.826887032416864e-09
Alistipes_sp__HGB5,-1.2732795957811237e-09
motu_linkage_group_508,-1.9328189603532988e-08
motu_linkage_group_696,-1.8010825035162388e-08
Streptococcus_parasanguinis,8.990505630710269e-09
motu_linkage_group_307,-4.4324392926777474e-09
Acidaminococcus_intestini,1.3598169930406785e-08
motu_linkage_group_293,-4.276536371308161e-09
Butyrivibrio_crossotus,-9.813276127135298e-11
motu_linkage_group_443,3.1181349639036676e-09
motu_linkage_group_585,-7.982240996674773e-09
motu_linkage_group_142,1.3958435989543707e-08
motu_linkage_group_325,1.675922978244629e-10
motu_linkage_group_638,-3.973908307660218e-09
motu_linkage_group_265,-6.232054082432145e-10
Bacteroides_uniformis,-4.548630925894894e-10
motu_linkage_group_136,-3.0149772288509734e-08
motu_linkage_group_633,-8.950855402107385e-09
motu_linkage_group_308,-1.2492091163134965e-08
motu_linkage_group_206,-4.759866401924817e-10
motu_linkage_group_113,-2.961756040849142e-08
motu_linkage_group_268,4.369617933301385e-08
motu_linkage_group_451,7.81732021551279e-09
motu_linkage_group_134,5.592779258955771e-09
motu_linkage_group_373,-9.075691866584974e-09
motu_linkage_group_534,2.841447805357901e-10
motu_linkage_group_346,1.9072896700149435e-08
Lactobacillus_ruminis,-1.293766189591755e-08
Bifidobacterium_breve,-6.632011391559176e-10
motu_linkage_group_288,-4.2512454848449e-09
