,Importance
Bacteroides_caccae,8.494238976160262e-05
motu_linkage_group_316,0.00019308709157320962
motu_linkage_group_87,3.747256883885058e-05
Streptococcus_sp__C150,0.0004825907157119349
motu_linkage_group_771,9.900588300394417e-05
motu_linkage_group_450,8.576931722968756e-05
Lachnospiraceae_bacterium_1_4_56FAA,7.261265490236627e-05
motu_linkage_group_566,4.594219760837047e-05
motu_linkage_group_290,0.00013636323579610836
motu_linkage_group_320,0.00011285035244132049
Clostridium_scindens,1.1971651277687131e-05
motu_linkage_group_254,3.501585420931492e-05
Dialister_invisus,4.470687157325324e-05
Clostridium_spiroforme,0.00011693209595289695
motu_linkage_group_460,4.909848392551545e-05
motu_linkage_group_357,2.1341184264874207e-05
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.00016013558129675175
motu_linkage_group_491,8.321201228354904e-05
Haemophilus_influenzae,5.756823143847272e-05
butyrate_producing_bacterium_SS3_4,0.00016209030981293636
motu_linkage_group_386,0.00019179005833046942
motu_linkage_group_411,4.81158581224734e-05
motu_linkage_group_550,6.531910462110418e-05
Streptococcus_sanguinis,0.0002998942075091766
motu_linkage_group_177,0.00015005237957050634
Haemophilus_pittmaniae,4.8167743200921386e-05
Lactococcus_lactis,0.0002906045349830894
motu_linkage_group_389,2.927867973040143e-05
Eubacterium_biforme,0.00011437493091110124
Eubacterium_rectale,0.00011648220460600999
motu_linkage_group_703,6.608002347396431e-05
Roseburia_hominis,0.00014787578435500133
motu_linkage_group_497,6.803953839620997e-05
motu_linkage_group_243,9.528601421605719e-05
motu_linkage_group_104,0.0003053792099257967
Eggerthella_lenta,9.757658132033734e-05
motu_linkage_group_562,5.8718595067883325e-05
Bacteroides_coprocola,0.000139674723490626
motu_linkage_group_536,0.00011508852832890071
motu_linkage_group_334,0.0001471403452145011
Veillonella_dispar,0.00018672764301199513
Klebsiella_variicola_pneumoniae,9.299229048694908e-05
motu_linkage_group_611,0.00010035691401579415
Escherichia_albertii,0.00011272631963574683
Enterococcus_faecalis,4.040368433311024e-05
motu_linkage_group_463,0.00011154477339403255
motu_linkage_group_439,7.188503507273376e-05
motu_linkage_group_415,0.00012917982949899956
motu_linkage_group_195,7.088367359620445e-05
motu_linkage_group_246,5.796320050967596e-05
motu_linkage_group_575,4.466810870643277e-05
motu_linkage_group_404,5.681184304882467e-05
butyrate_producing_bacterium,0.00013931965894790048
Veillonella_atypica,0.0010365166691429354
motu_linkage_group_548,0.00013249497637955138
motu_linkage_group_85,2.0741958643633547e-05
motu_linkage_group_470,9.909670056576923e-05
Gemella_sanguinis,1.6934140358059387e-05
Streptococcus_infantis,0.00010686070524211444
motu_linkage_group_644,8.448483884775554e-05
Clostridium_leptum,0.00032037270154304
_Ruminococcus__gnavus,0.00014002665027253421
motu_linkage_group_652,6.944521820608627e-05
Mitsuokella_multacida,1.9708673740530453e-05
motu_linkage_group_310,0.0006372244314262765
Clostridium_sp__L2_50,8.308293918101944e-05
motu_linkage_group_646,0.0001408264421693693
motu_linkage_group_678,7.377752622004705e-05
Odoribacter_splanchnicus,0.0001809436950075914
motu_linkage_group_302,0.0001629781210542438
motu_linkage_group_258,0.0002414338993192639
motu_linkage_group_701,4.2713254072598934e-05
motu_linkage_group_168,0.00010248365528719255
motu_linkage_group_324,3.6220023216904584e-05
Akkermansia_muciniphila,0.0001132798136598376
motu_linkage_group_504,5.133134553318463e-05
motu_linkage_group_574,0.00012335789798477206
Blautia_hydrogenotrophica,3.1318794444153855e-05
motu_linkage_group_210,0.00022866157199145432
Methanobrevibacter_smithii,0.00011902071274116688
Bacteroides_plebeius,1.895447862610069e-05
motu_linkage_group_212,0.00030124611389438077
Bacteroides_ovatus,0.00020509889046341464
motu_linkage_group_241,0.0001773437358530898
motu_linkage_group_297,2.820860436280012e-05
motu_linkage_group_135,0.00013051192639474958
motu_linkage_group_588,0.0002096852883146072
_Clostridium__bartlettii,5.80662002506529e-05
motu_linkage_group_498,9.94478711547544e-05
Subdoligranulum_variabile,5.106793772472116e-05
motu_linkage_group_228,0.0001176404199454705
Dorea_formicigenerans,0.00025206590795022113
Streptococcus_mutans,8.71455110223221e-05
motu_linkage_group_289,9.427281499328612e-05
Roseburia_inulinivorans,0.0003734033152056199
motu_linkage_group_224,0.0
motu_linkage_group_63,2.894924433011968e-05
motu_linkage_group_234,0.0003856108601218297
Victivallis_vadensis,7.741325387900254e-05
motu_linkage_group_457,6.326341116427603e-05
Collinsella_aerofaciens,0.0003397806440185459
Coprobacillus_sp__29_1,4.263579289830363e-05
motu_linkage_group_233,6.628661217578238e-05
motu_linkage_group_672,8.045936053322053e-05
motu_linkage_group_205,4.432977147666567e-05
Phascolarctobacterium_succinatutens,6.746238268913388e-05
motu_linkage_group_586,7.476855163752212e-05
unclassified_Lachnospiraceae,4.653503347295997e-05
motu_linkage_group_471,0.00024014686319026192
motu_linkage_group_225,0.00014091703624947738
motu_linkage_group_301,0.00017124981390151492
motu_linkage_group_252,8.760382018223278e-05
Streptococcus_thermophilus,0.00014055769649900068
Eubacterium_ventriosum,0.00011228986168122757
Enterobacteriaceae_bacterium_9_2_54FAA,4.9209695481797e-05
Bacteroides_thetaiotaomicron,0.00014751037714619638
motu_linkage_group_349,0.00014222843685494804
Bilophila_wadsworthia,0.00019424289994026737
Clostridiales_bacterium_1_7_47FAA,0.0001286426524114517
motu_linkage_group_317,5.7412175020403794e-05
