,Importance
Bacteroides_caccae,0.00010720811398558803
motu_linkage_group_316,0.000281490437009745
motu_linkage_group_87,9.274359202266536e-05
Streptococcus_sp__C150,0.0005731806949251072
motu_linkage_group_771,0.00010776765232058917
motu_linkage_group_450,5.507868088830469e-05
Lachnospiraceae_bacterium_1_4_56FAA,2.9075431106026073e-05
motu_linkage_group_566,5.465193122530018e-05
motu_linkage_group_290,6.87915862276447e-05
motu_linkage_group_320,0.00018342784582805774
Clostridium_scindens,1.0141842343753576e-05
motu_linkage_group_254,5.244346222039298e-05
Dialister_invisus,4.749547165497606e-05
Clostridium_spiroforme,1.1887382819088835e-05
motu_linkage_group_460,0.00013379274784969654
motu_linkage_group_357,1.986707289557929e-05
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.00024894888439590235
motu_linkage_group_491,7.655134249620587e-05
Haemophilus_influenzae,4.2155705195695335e-05
butyrate_producing_bacterium_SS3_4,0.0001488997358461746
motu_linkage_group_386,6.459506034413072e-05
motu_linkage_group_411,0.00011015833248405583
motu_linkage_group_550,0.00016335260474731412
Streptococcus_sanguinis,0.0001485813138120614
motu_linkage_group_177,3.8335932280560915e-05
Haemophilus_pittmaniae,5.897214822145702e-05
Lactococcus_lactis,6.470106316620531e-05
motu_linkage_group_389,7.902644079021509e-05
Eubacterium_biforme,9.04389792300896e-05
Eubacterium_rectale,0.00018179938925287867
motu_linkage_group_703,4.574361629625097e-05
Roseburia_hominis,0.00016568968315515262
motu_linkage_group_497,8.242850970740747e-05
motu_linkage_group_243,9.423399890417611e-05
motu_linkage_group_104,0.00024151742371324847
Eggerthella_lenta,0.00012941508695232253
motu_linkage_group_562,6.324928963389435e-05
Bacteroides_coprocola,8.557931565735525e-05
motu_linkage_group_536,7.7913693411963e-05
motu_linkage_group_334,0.00019127749129596905
Veillonella_dispar,0.00015695369895332614
Klebsiella_variicola_pneumoniae,2.3206151867648737e-05
motu_linkage_group_611,0.0002022892115383209
Escherichia_albertii,0.00022334560975102103
Enterococcus_faecalis,3.3202436731062676e-05
motu_linkage_group_463,6.306102123188021e-05
motu_linkage_group_439,2.7200806866909045e-05
motu_linkage_group_415,9.008540391765639e-05
motu_linkage_group_195,7.747113631893058e-05
motu_linkage_group_246,0.0007144730741805459
motu_linkage_group_575,2.4968840729822256e-05
motu_linkage_group_404,0.00013695252907111146
butyrate_producing_bacterium,0.00010711736649027897
Veillonella_atypica,9.280293855595076e-05
motu_linkage_group_548,8.383428949899782e-05
motu_linkage_group_85,3.7233132254026904e-05
motu_linkage_group_470,0.00010549298437534366
Gemella_sanguinis,2.1218221036685766e-05
Streptococcus_infantis,5.652432300002124e-05
motu_linkage_group_644,8.801966632275499e-05
Clostridium_leptum,0.00024376395583714162
_Ruminococcus__gnavus,0.00013659871406911266
motu_linkage_group_652,0.00011225933933366114
Mitsuokella_multacida,3.506832575759131e-05
motu_linkage_group_310,0.0006215841315398204
Clostridium_sp__L2_50,0.00021661471415907428
motu_linkage_group_646,0.00024095649489454436
motu_linkage_group_678,7.400115645143479e-05
Odoribacter_splanchnicus,0.0002692549085383037
motu_linkage_group_302,0.00014844094636796526
motu_linkage_group_258,0.00016013039677546144
motu_linkage_group_701,0.0001572158103837161
motu_linkage_group_168,8.343175948829927e-05
motu_linkage_group_324,6.003779253110711e-05
Akkermansia_muciniphila,9.967480250019574e-05
motu_linkage_group_504,7.267420392227105e-05
motu_linkage_group_574,0.00012027693297424505
Blautia_hydrogenotrophica,1.585591501557889e-05
motu_linkage_group_210,0.00012089218263782493
Methanobrevibacter_smithii,0.0001663045442138172
Bacteroides_plebeius,0.00011937543695222259
motu_linkage_group_212,0.00020861573798788775
Bacteroides_ovatus,0.00028055101929005033
motu_linkage_group_241,0.00019524900570354383
motu_linkage_group_297,0.00012026244112735498
motu_linkage_group_135,0.0002139143594279552
motu_linkage_group_588,0.0002676397706696481
_Clostridium__bartlettii,0.00021103692438131138
motu_linkage_group_498,7.421972919900927e-05
Subdoligranulum_variabile,9.085376014796049e-05
motu_linkage_group_228,0.0002066753108704083
Dorea_formicigenerans,0.00016194461070942644
Streptococcus_mutans,0.00030872267974561254
motu_linkage_group_289,4.1345480463093e-05
Roseburia_inulinivorans,0.000288631271156559
motu_linkage_group_224,5.32943936274828e-05
motu_linkage_group_63,1.1559687477204822e-05
motu_linkage_group_234,0.0002152287730719733
Victivallis_vadensis,1.6516841478712484e-05
motu_linkage_group_457,4.748709362846831e-05
Collinsella_aerofaciens,0.0009805449075738343
Coprobacillus_sp__29_1,7.13323646051066e-05
motu_linkage_group_233,0.00014316316901179948
motu_linkage_group_672,0.00017473066420808643
motu_linkage_group_205,3.8532871314567815e-05
Phascolarctobacterium_succinatutens,0.00011283417289548117
motu_linkage_group_586,0.0001122554427320706
unclassified_Lachnospiraceae,0.0
motu_linkage_group_471,4.634888629434546e-05
motu_linkage_group_225,0.00016889465946149575
motu_linkage_group_301,0.00011114186284370074
motu_linkage_group_252,6.128280607585739e-05
Streptococcus_thermophilus,0.0002269325459808225
Eubacterium_ventriosum,7.819679469951044e-05
Enterobacteriaceae_bacterium_9_2_54FAA,2.931321279721049e-05
Bacteroides_thetaiotaomicron,0.00019145298614067633
motu_linkage_group_349,0.000146803127276804
Bilophila_wadsworthia,0.00013748005188730957
Clostridiales_bacterium_1_7_47FAA,2.4855714357370876e-05
motu_linkage_group_317,4.859671711270563e-05
motu_linkage_group_691,0.00013086511912677846
Haemophilus_haemolyticus,3.258340897250112e-05
Prevotella_copri,0.00014324388742166202
Streptococcus_salivarius,0.00037661427239758647
motu_linkage_group_837,2.687954531365058e-05
motu_linkage_group_434,1.54246904024768e-05
Bacteroides_eggerthii,8.195147416756161e-05
motu_linkage_group_327,0.00012392973659076624
motu_linkage_group_621,2.9567028031625676e-05
motu_linkage_group_38,1.9505451088266706e-05
motu_linkage_group_559,0.000170788229838274
motu_linkage_group_270,4.153309357357914e-05
motu_linkage_group_120,3.306017778984594e-05
motu_linkage_group_507,0.00016457286869215479
Veillonella_parvula,9.146570721315332e-05
motu_linkage_group_230,5.667411437253994e-05
motu_linkage_group_486,0.0003191510976537152
motu_linkage_group_333,6.700073393143811e-05
motu_linkage_group_552,0.00012475305872119535
motu_linkage_group_613,7.773079897445313e-05
motu_linkage_group_481,3.375474997436624e-05
motu_linkage_group_529,2.7110335963782083e-05
Pseudomonas_stutzeri,5.019036736420515e-05
motu_linkage_group_118,3.978058874935589e-05
motu_linkage_group_625,4.944649435287254e-05
motu_linkage_group_636,0.00015574626895516688
motu_linkage_group_490,0.0003242383158844114
motu_linkage_group_281,0.0001905242759136339
motu_linkage_group_190,4.857989497017565e-05
motu_linkage_group_151,6.931727096196515e-05
Anaerotruncus_colihominis,7.559457613209159e-05
Bacteroides_fragilis,2.6598684338232588e-05
motu_linkage_group_510,0.00042320389908200175
motu_linkage_group_521,5.3269077630950714e-05
Dorea_longicatena,8.125296749807687e-05
motu_linkage_group_306,0.00020275070496009553
Bacteroides_dorei_vulgatus,0.00021608212335280148
motu_linkage_group_496,1.4080987966164737e-05
motu_linkage_group_592,0.00011101155409040795
Ruminococcus_bromii,0.00010182598165172807
motu_linkage_group_218,7.817083115709751e-05
motu_linkage_group_686,3.716089943170726e-05
Bacteroides_stercoris,0.0001349336047991906
motu_linkage_group_115,0.00014713653029911066
Bifidobacterium_longum,0.00020616223551069978
motu_linkage_group_145,9.896550665919702e-05
motu_linkage_group_260,0.00014314672154291434
motu_linkage_group_568,0.00017147954692608338
Escherichia_coli,0.00017231020396105988
Coprococcus_comes,0.00021306227185718713
motu_linkage_group_551,0.0001568195655548274
Ruminococcaceae_bacterium_D16,0.00019007087231390901
motu_linkage_group_284,0.00012880943542449832
motu_linkage_group_282,0.00012303990194000673
motu_linkage_group_517,0.000143089634199215
motu_linkage_group_164,0.00014339628528901608
Streptococcus_gordonii,0.0004539082744289517
motu_linkage_group_244,6.777403409850624e-05
motu_linkage_group_341,0.00010760833588682962
Bifidobacterium_angulatum,0.00010251620989449228
motu_linkage_group_379,4.799265672925383e-05
Eubacterium_cylindroides,4.245093691375764e-05
motu_linkage_group_525,0.00011368391973080842
Eubacterium_hallii,0.00013342515913041444
motu_linkage_group_251,6.415820798718576e-05
_Ruminococcus__obeum,0.00019824594679377982
Streptococcus_australis,6.703081174567656e-05
motu_linkage_group_124,2.364598790707851e-05
motu_linkage_group_348,3.873437649603806e-05
Ruminococcus_sp__5_1_39BFAA,0.0003909878238280956
Clostridium_symbiosum,5.7904591107139995e-05
