col_name,avg_shap_value
Eubacterium_eligens,0.066157985808389
Faecalibacterium_prausnitzii,0.06578473917465848
motu_linkage_group_115,0.06259144749588294
motu_linkage_group_346,0.03851187033807998
Ruminococcus_bromii,0.03649027777777773
motu_linkage_group_348,0.035559017485227114
motu_linkage_group_258,0.032809240288675726
motu_linkage_group_288,0.03248893732442115
motu_linkage_group_103,0.03165639833381764
Roseburia_inulinivorans,0.02986766807129706
motu_linkage_group_277,0.028404659498207835
Alistipes_shahii,0.026896822629080646
motu_linkage_group_391,0.026716813184151846
motu_linkage_group_383,0.026050152571926714
motu_linkage_group_376,0.025935504456068924
Parabacteroides_distasonis,0.025863845296909764
Bacteroides_uniformis,0.025139662646517437
Bacteroides_ovatus,0.024085383367238162
motu_linkage_group_274,0.024043766346992106
Bacteroides_eggerthii,0.023894026687978253
Eubacterium_siraeum,0.02300088394846455
motu_linkage_group_206,0.022874733604572265
motu_linkage_group_310,0.02176529230843742
motu_linkage_group_164,0.0212969897316671
Prevotella_copri,0.02081690642255154
Sutterella_wadsworthensis,0.020207111547030854
Alistipes_sp__HGB5,0.01962550372953594
motu_linkage_group_306,0.01952974547127768
motu_linkage_group_127,0.019496694274920033
motu_linkage_group_177,0.019336410200523055
motu_linkage_group_510,0.01897461735929473
Bacteroides_dorei_vulgatus,0.0189715622880945
motu_linkage_group_316,0.01831947834931701
motu_linkage_group_260,0.017932052213503778
motu_linkage_group_65,0.017397721108204933
motu_linkage_group_638,0.017384207594691416
Escherichia_coli,0.017205584616874894
motu_linkage_group_212,0.01635434224547123
motu_linkage_group_611,0.016312334108301803
motu_linkage_group_158,0.01619351690400073
motu_linkage_group_233,0.015797092657173252
motu_linkage_group_265,0.01568414583938773
Bacteroides_intestinalis,0.015568525380218879
Alistipes_putredinis,0.01511666061222508
Roseburia_intestinalis,0.014562895960476557
motu_linkage_group_281,0.01442845708611833
motu_linkage_group_228,0.014295547563692676
Bacteroides_caccae,0.014010456020536619
motu_linkage_group_290,0.013917134069553373
motu_linkage_group_131,0.013520937469727745
motu_linkage_group_297,0.013140469098130339
motu_linkage_group_308,0.012903200377797104
motu_linkage_group_327,0.012801453065969148
Clostridium_sp__L2_50,0.012719887629564998
Akkermansia_muciniphila,0.012712428557589802
Dialister_invisus,0.012586387193645212
Eubacterium_rectale,0.012211617262423665
Parabacteroides_merdae,0.012074093044657515
motu_linkage_group_195,0.012054372517678918
Bacteroides_coprocola,0.011833784994672043
motu_linkage_group_134,0.011711853385643659
motu_linkage_group_302,0.011588961542187299
motu_linkage_group_362,0.01155852707546251
motu_linkage_group_536,0.011448404049210454
motu_linkage_group_325,0.011421240191804662
motu_linkage_group_525,0.011263851351351302
motu_linkage_group_120,0.01125459653201584
motu_linkage_group_289,0.011192668071297053
motu_linkage_group_273,0.011110449966095075
motu_linkage_group_126,0.010877929138816187
motu_linkage_group_301,0.010672206480674174
motu_linkage_group_24,0.010538839242468226
motu_linkage_group_559,0.010491756272401384
motu_linkage_group_104,0.010216649714230317
motu_linkage_group_307,0.010024361861861812
Bacteroides_thetaiotaomicron,0.0097787840259614
motu_linkage_group_282,0.009653366269495256
motu_linkage_group_241,0.009625519471083942
Butyrivibrio_crossotus,0.00939102610675187
motu_linkage_group_333,0.009359191853143422
motu_linkage_group_225,0.009274314637217819
motu_linkage_group_168,0.009251517243049455
motu_linkage_group_456,0.009195216991184686
motu_linkage_group_230,0.009150699893441786
Mitsuokella_multacida,0.009140797248861713
Bacteroides_xylanisolvens,0.009064792211566359
Bacteroides_plebeius,0.008823109803351699
motu_linkage_group_136,0.008744519519519477
motu_linkage_group_135,0.008733154121863755
motu_linkage_group_389,0.008670568148793913
_Ruminococcus__torques,0.008604255061513076
motu_linkage_group_341,0.008553157996706341
motu_linkage_group_404,0.008548161871548925
Phascolarctobacterium_succinatutens,0.008384626562045869
motu_linkage_group_430,0.008361989005134119
motu_linkage_group_246,0.008274932190254727
motu_linkage_group_63,0.008126350140462998
motu_linkage_group_191,0.007985740579288926
Bacteroides_stercoris,0.00787303593916493
motu_linkage_group_113,0.007842190981303843
Capnocytophaga_sp__oral_taxon_329,0.007737809987406714
motu_linkage_group_284,0.006982397316671466
motu_linkage_group_238,0.006931629613484406
motu_linkage_group_471,0.006901752155381138
motu_linkage_group_486,0.006875099292841178
motu_linkage_group_379,0.0067605976944686225
motu_linkage_group_734,0.0065038336723820195
motu_linkage_group_508,0.006459814249733562
motu_linkage_group_621,0.006338432383996858
motu_linkage_group_87,0.006264650537634366
motu_linkage_group_496,0.006216118134263252
motu_linkage_group_122,0.0062034679841131
motu_linkage_group_585,0.006160663082437233
motu_linkage_group_7,0.005764636006974678
motu_linkage_group_210,0.005755198343504746
motu_linkage_group_192,0.005652110578320215
motu_linkage_group_224,0.005604813281022921
motu_linkage_group_254,0.005591348203041707
motu_linkage_group_190,0.005582416690884393
motu_linkage_group_672,0.005417557880461065
motu_linkage_group_394,0.005403719848881096
motu_linkage_group_550,0.005338124818366711
motu_linkage_group_317,0.00533735106073811
motu_linkage_group_366,0.005327594933643272
motu_linkage_group_38,0.005228315412186342
Bacteroides_fragilis,0.00515572871258351
motu_linkage_group_548,0.00513513997868832
motu_linkage_group_636,0.005119012157318561
motu_linkage_group_124,0.0050422200426232236
motu_linkage_group_234,0.004958459265717286
Collinsella_aerofaciens,0.0047262762762762265
motu_linkage_group_437,0.0046821708805579315
motu_linkage_group_151,0.0045643974619780665
Acidaminococcus_intestini,0.004477252252252214
Ruminococcus_sp__5_1_39BFAA,0.004272363896154174
Bacteroides_clarus,0.004132710936743152
Bifidobacterium_longum,0.004125957812651314
Roseburia_hominis,0.003933310326455445
motu_linkage_group_268,0.0039160345829700235
motu_linkage_group_407,0.003908797103555126
motu_linkage_group_644,0.0038932505085730474
Coprococcus_eutactus,0.0038717814588781945
motu_linkage_group_357,0.00381417586941777
Bifidobacterium_adolescentis,0.0035994187736122806
motu_linkage_group_334,0.0035522377215925186
Eubacterium_biforme,0.003519896105783159
motu_linkage_group_244,0.0034163336723820204
Megasphaera_elsdenii,0.0033910975491620284
motu_linkage_group_243,0.0033537912912912564
motu_linkage_group_251,0.0031525125932383665
motu_linkage_group_85,0.0030842160709095867
Parasutterella_excrementihominis,0.00300978034486095
motu_linkage_group_551,0.002960026155187405
Coprococcus_comes,0.0028506684103457823
Bacteroides_finegoldii,0.002809892957473568
motu_linkage_group_415,0.002716145984694338
motu_linkage_group_145,0.002700474668216571
Odoribacter_splanchnicus,0.0026974656107720237
motu_linkage_group_520,0.002595553618134226
motu_linkage_group_574,0.0025336784365009753
Ruminococcus_lactaris,0.0025046037973456958
_Ruminococcus__gnavus,0.002371959459459431
motu_linkage_group_205,0.002294398430688718
motu_linkage_group_470,0.0022854366463237056
motu_linkage_group_474,0.0022392388356097664
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,0.002229898043204467
motu_linkage_group_248,0.002212608979947658
motu_linkage_group_652,0.0021141758694177754
motu_linkage_group_490,0.0020851690400077116
motu_linkage_group_460,0.002047761067519098
motu_linkage_group_498,0.001881670783686884
motu_linkage_group_651,0.0018246670057153627
motu_linkage_group_480,0.0018236704446381547
motu_linkage_group_320,0.0018205185023733056
Desulfovibrio_piger,0.0018200329361619365
butyrate_producing_bacterium_SS3_4,0.0017817906616293332
motu_linkage_group_552,0.0017749648842390433
motu_linkage_group_118,0.001735302237721565
motu_linkage_group_386,0.0017299767509444627
motu_linkage_group_349,0.0017215453356582068
motu_linkage_group_443,0.0016972052697858777
motu_linkage_group_142,0.0016264470115276261
motu_linkage_group_613,0.0015795747360263207
motu_linkage_group_252,0.001579563838031548
motu_linkage_group_207,0.0015473990119151096
Klebsiella_variicola_pneumoniae,0.0015254940424295072
motu_linkage_group_431,0.0014890995834543892
motu_linkage_group_678,0.001433891552843135
motu_linkage_group_293,0.0014132943427298025
Veillonella_parvula,0.001402163857405765
Streptococcus_salivarius,0.0013634069553424121
motu_linkage_group_324,0.0013620325971132133
motu_linkage_group_502,0.0013071708805579504
motu_linkage_group_218,0.0012582449384868498
motu_linkage_group_414,0.0012288845296909527
Dorea_longicatena,0.0011529787852368229
motu_linkage_group_771,0.0011104911362975643
butyrate_producing_bacterium,0.0010750847621815102
Bilophila_wadsworthia,0.0010496197810713683
motu_linkage_group_696,0.0009901445800639093
Clostridium_leptum,0.0009444795602053435
motu_linkage_group_270,0.0008875956601762834
Eubacterium_ventriosum,0.0008822762278407184
motu_linkage_group_625,0.0008486631793083191
motu_linkage_group_411,0.0008374309793664435
motu_linkage_group_450,0.0008344534050178985
motu_linkage_group_691,0.0007383330911556543
motu_linkage_group_217,0.0007297478930543275
motu_linkage_group_588,0.0007224462365591188
motu_linkage_group_457,0.0007095296909812844
motu_linkage_group_701,0.0006956686525234732
motu_linkage_group_624,0.0006907088540152871
motu_linkage_group_434,0.0006886975685362601
Streptococcus_thermophilus,0.0006711360554102295
motu_linkage_group_517,0.0006619115082824546
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.0006535115760922048
_Ruminococcus__obeum,0.0006423883560980147
motu_linkage_group_507,0.0006145028092608563
motu_linkage_group_646,0.0006134130097839586
motu_linkage_group_592,0.0006034159159158996
motu_linkage_group_373,0.0005595405889760574
Streptococcus_parasanguinis,0.00048240821466626483
Ruminococcus_sp__SR1_5,0.00046750339048724494
Clostridium_bolteae,0.00046383924246826
motu_linkage_group_573,0.0004323416158093416
motu_linkage_group_529,0.00042230819529205264
motu_linkage_group_495,0.00042137217863023093
motu_linkage_group_686,0.0004148212728857756
Eubacterium_hallii,0.00035739973844811217
Eubacterium_cylindroides,0.00034608277632470287
Ruminococcaceae_bacterium_D16,0.0003398127966676239
Haemophilus_parainfluenzae,0.0003300687784558638
motu_linkage_group_504,0.0003168652523491127
Bifidobacterium_bifidum,0.000302554974329158
Acidaminococcus_fermentans,0.0002975104136394381
motu_linkage_group_568,0.0002931730117213892
motu_linkage_group_837,0.0002903165262036131
motu_linkage_group_491,0.0002789608156543546
motu_linkage_group_600,0.0002694626077690493
motu_linkage_group_634,0.00026520996803253865
motu_linkage_group_534,0.000252933982369459
Methanobrevibacter_smithii,0.00023786932093382843
Coprococcus_catus,0.00022088782330716915
motu_linkage_group_703,0.00021973626852658294
motu_linkage_group_497,0.0002184091349413851
_Clostridium__bartlettii,0.0002032403371112973
motu_linkage_group_565,0.0001722476508766772
Lactobacillus_ruminis,0.00016640753656882158
motu_linkage_group_451,0.00015465465465464955
Dorea_formicigenerans,0.00014164608156543075
motu_linkage_group_566,0.0001413675772546691
motu_linkage_group_463,0.00012113242274532162
motu_linkage_group_586,0.00011684829991281155
Veillonella_sp__oral_taxon_158,0.00011314661435628778
motu_linkage_group_481,0.00010942555458684111
Clostridium_ramosum,0.00010427443572604487
motu_linkage_group_562,0.00010269301559623746
Holdemania_filiformis,0.00010125811295165699
motu_linkage_group_633,9.605129322870893e-05
motu_linkage_group_521,8.882471180857943e-05
Anaerotruncus_colihominis,8.80061513125992e-05
Streptococcus_vestibularis,8.286593044657246e-05
Victivallis_vadensis,8.02831056863282e-05
motu_linkage_group_712,6.613387581129217e-05
Enterobacteriaceae_bacterium_9_2_54FAA,5.753535793858158e-05
motu_linkage_group_604,4.895863605540833e-05
Clostridium_saccharolyticum,4.889082631017892e-05
Pseudoflavonifractor_capillosus,4.498571151796772e-05
Veillonella_atypica,4.267412573864038e-05
motu_linkage_group_452,4.024145112854621e-05
Clostridium_symbiosum,3.812845103167527e-05
Veillonella_dispar,3.699263779908782e-05
motu_linkage_group_445,3.671897704155605e-05
Lactococcus_lactis,3.156422551583696e-05
Eggerthella_lenta,2.289789789789691e-05
Bifidobacterium_angulatum,1.859561174077226e-05
Lachnospiraceae_bacterium_1_4_56FAA,1.803618134263218e-05
Streptococcus_sp__C150,1.4969001259323172e-05
Enterococcus_faecalis,1.435508088733828e-05
Streptococcus_anginosus,1.2018066453549758e-05
Coprobacillus_sp__29_1,1.154097646033078e-05
Streptococcus_infantis,1.0383367238205483e-05
motu_linkage_group_439,1.0003148309599542e-05
Streptococcus_mitis,8.930301269010567e-06
Clostridiales_bacterium_1_7_47FAA,7.95674706964992e-06
Streptococcus_australis,7.127288578901182e-06
Clostridium_spiroforme,5.981788239852473e-06
Bifidobacterium_dentium,4.964642061416022e-06
unclassified_Lachnospiraceae,3.1604184829989786e-06
Enterobacter_hormaechei_cloacae,3.081710743000914e-06
Streptococcus_gordonii,2.1674900707157795e-06
Streptococcus_oralis,1.8102780199553495e-06
Rothia_mucilaginosa,1.8042235784170428e-06
Lactobacillus_delbrueckii,1.3561949045819355e-06
Streptococcus_pneumoniae,1.3561949045819355e-06
Streptococcus_mutans,1.2714327230455645e-06
Clostridium_scindens,1.2665891698149195e-06
Pseudomonas_stutzeri,9.081662307468279e-07
Streptococcus_sanguinis,9.021117892085215e-07
Haemophilus_pittmaniae,4.5408311537341397e-07
Clostridium_sp__HGF2,4.4802867383510754e-07
Subdoligranulum_variabile,4.4802867383510754e-07
Actinomyces_odontolyticus,4.4802867383510754e-07
Turicibacter_sanguinis,3.632664922987366e-07
Gemella_sanguinis,0.0
Haemophilus_influenzae,0.0
Granulicatella_adiacens,0.0
Haemophilus_haemolyticus,0.0
Blautia_hydrogenotrophica,0.0
motu_linkage_group_575,0.0
Escherichia_albertii,0.0
Bifidobacterium_breve,0.0
