,Importance
Bacteroides_caccae,0.00014834002991234566
motu_linkage_group_316,0.0003369580742135609
motu_linkage_group_87,3.9420592512340724e-05
Streptococcus_sp__C150,0.00014160309007843597
motu_linkage_group_771,0.00010904188397193904
motu_linkage_group_450,7.894379653464395e-05
Lachnospiraceae_bacterium_1_4_56FAA,2.9553267818782234e-05
motu_linkage_group_566,5.743469131965748e-05
motu_linkage_group_290,0.0001694738062442236
motu_linkage_group_320,0.00024405096472222425
Clostridium_scindens,0.0
motu_linkage_group_254,0.00024021228681925062
Dialister_invisus,6.61907883028994e-05
Clostridium_spiroforme,5.1948182667668526e-05
motu_linkage_group_460,8.471556586782523e-05
motu_linkage_group_357,6.16054667556133e-05
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.0004979283061301735
motu_linkage_group_491,8.090677787565401e-05
Haemophilus_influenzae,2.6180380750505895e-05
butyrate_producing_bacterium_SS3_4,0.0002215806321748018
motu_linkage_group_386,7.817713082511545e-05
motu_linkage_group_411,6.101404965332189e-05
motu_linkage_group_550,1.9867086596470417e-05
Streptococcus_sanguinis,0.0001115436563479568
motu_linkage_group_177,7.094359321657733e-05
Haemophilus_pittmaniae,3.641573457622185e-05
Lactococcus_lactis,0.00010955444546991515
motu_linkage_group_389,6.006765239843368e-05
Eubacterium_biforme,5.247120616385048e-05
Eubacterium_rectale,0.00016078907659461614
motu_linkage_group_703,4.0225765966503314e-05
Roseburia_hominis,0.00013901611932421663
motu_linkage_group_497,4.9222771615935356e-05
motu_linkage_group_243,7.595599795052764e-05
motu_linkage_group_104,0.00017386577148081222
Eggerthella_lenta,0.00016889913405796487
motu_linkage_group_562,5.038877301024942e-05
Bacteroides_coprocola,5.8788261037862055e-05
motu_linkage_group_536,7.99740510184405e-05
motu_linkage_group_334,0.00011678092201619399
Veillonella_dispar,0.00011560826080004377
Klebsiella_variicola_pneumoniae,8.734007088157001e-05
motu_linkage_group_611,0.0001921963623243245
Escherichia_albertii,0.00020773656672274976
Enterococcus_faecalis,0.0
motu_linkage_group_463,5.072894721030361e-05
motu_linkage_group_439,9.730668365652457e-05
motu_linkage_group_415,0.00015279029079984547
motu_linkage_group_195,0.00010286108987635141
motu_linkage_group_246,0.00024108198657453694
motu_linkage_group_575,1.000198412698419e-05
motu_linkage_group_404,3.496831456044686e-05
butyrate_producing_bacterium,0.0003090258688779054
Veillonella_atypica,4.1202254401828105e-05
motu_linkage_group_548,1.6108161633088318e-05
motu_linkage_group_85,2.471778782097406e-05
motu_linkage_group_470,0.00012459641964870726
Gemella_sanguinis,2.0280222974628838e-05
Streptococcus_infantis,3.431714992029429e-05
motu_linkage_group_644,0.00018890718773078931
Clostridium_leptum,0.000259745492156151
_Ruminococcus__gnavus,8.930350106372999e-05
motu_linkage_group_652,0.00012086964436027031
Mitsuokella_multacida,0.0
motu_linkage_group_310,6.011577586738891e-05
Clostridium_sp__L2_50,5.4600916693178436e-05
motu_linkage_group_646,0.00035481257059368686
motu_linkage_group_678,0.00014204300119816582
Odoribacter_splanchnicus,0.00035600583298680074
motu_linkage_group_302,4.9357234465389475e-05
motu_linkage_group_258,0.0001617785300423825
motu_linkage_group_701,9.920360194943166e-05
motu_linkage_group_168,3.621391809059979e-05
motu_linkage_group_324,0.00018157743895111432
Akkermansia_muciniphila,0.00015702470137738786
motu_linkage_group_504,1.3770956316410859e-05
motu_linkage_group_574,7.992210366558755e-05
Blautia_hydrogenotrophica,8.149631752862418e-06
motu_linkage_group_210,0.0004143293713156592
Methanobrevibacter_smithii,9.695368295411205e-05
Bacteroides_plebeius,5.360452604795622e-05
motu_linkage_group_212,6.00302505234404e-05
Bacteroides_ovatus,0.0004338500201733059
motu_linkage_group_241,0.00018471077633434735
motu_linkage_group_297,4.055473294853031e-05
motu_linkage_group_135,0.00026965123340355325
motu_linkage_group_588,0.00026526986285637223
_Clostridium__bartlettii,0.00019643492037659617
motu_linkage_group_498,7.682070024544305e-05
Subdoligranulum_variabile,8.659360348956846e-05
motu_linkage_group_228,5.495035979090828e-05
Dorea_formicigenerans,0.00019282902333177018
Streptococcus_mutans,0.0001248765026944755
motu_linkage_group_289,0.00014306418490597035
Roseburia_inulinivorans,0.0002558560898013891
motu_linkage_group_224,5.545374669172318e-05
motu_linkage_group_63,2.5261601092723838e-05
motu_linkage_group_234,9.087721064513446e-05
Victivallis_vadensis,7.473889464293869e-05
motu_linkage_group_457,1.956812168929178e-05
Collinsella_aerofaciens,0.0005078192979836358
Coprobacillus_sp__29_1,0.00010009648880965188
motu_linkage_group_233,5.598609060011731e-05
motu_linkage_group_672,9.710181592867352e-05
motu_linkage_group_205,1.0544171483865213e-05
