col_name,avg_shap_value
motu_linkage_group_307,0.09859682080924853
motu_linkage_group_552,0.0682037572254335
motu_linkage_group_490,0.04776637764932559
motu_linkage_group_517,0.03503660886319842
motu_linkage_group_293,0.03497061657032752
motu_linkage_group_310,0.03278203275529861
motu_linkage_group_349,0.029065510597302464
motu_linkage_group_568,0.02725240847784197
_Ruminococcus__torques,0.025732418111753336
motu_linkage_group_592,0.024520231213872794
motu_linkage_group_376,0.024481213872832332
Collinsella_aerofaciens,0.02415414258188821
motu_linkage_group_470,0.02331358381502887
motu_linkage_group_646,0.02201806358381499
motu_linkage_group_507,0.02187981695568397
motu_linkage_group_431,0.020539499036608826
Coprococcus_comes,0.020293834296724433
motu_linkage_group_348,0.01888752408477838
motu_linkage_group_430,0.018792870905587636
Coprococcus_catus,0.018631021194604972
motu_linkage_group_701,0.017771676300578
motu_linkage_group_212,0.017261560693641587
motu_linkage_group_574,0.016136801541425782
Bifidobacterium_adolescentis,0.01563511560693638
motu_linkage_group_131,0.015544556840077035
motu_linkage_group_712,0.015032514450867016
Eubacterium_eligens,0.0147721579961464
motu_linkage_group_644,0.013891136801541398
motu_linkage_group_168,0.01345110789980729
motu_linkage_group_391,0.013235789980732143
Alistipes_sp__HGB5,0.01238415221579958
Ruminococcus_lactaris,0.011571531791907484
Bilophila_wadsworthia,0.010875963391136773
Dorea_formicigenerans,0.010287813102119429
motu_linkage_group_306,0.010197976878612689
motu_linkage_group_316,0.010101156069364129
Bifidobacterium_bifidum,0.009766859344894
Escherichia_coli,0.009465077071290915
motu_linkage_group_244,0.009256021194604986
motu_linkage_group_486,0.00925578034682078
butyrate_producing_bacterium_SS3_4,0.009033477842003822
Roseburia_inulinivorans,0.008858140655105946
motu_linkage_group_260,0.00852769749518302
Bacteroides_caccae,0.00819966281310209
Roseburia_hominis,0.008172687861271646
motu_linkage_group_225,0.00806189788053947
motu_linkage_group_394,0.007919797687861243
motu_linkage_group_284,0.0078921001926782
motu_linkage_group_158,0.0075888728323699126
Haemophilus_parainfluenzae,0.007443400770712881
Ruminococcus_bromii,0.007302504816955656
Holdemania_filiformis,0.006907273603082826
Lactococcus_lactis,0.006895953757225407
motu_linkage_group_205,0.006770231213872813
butyrate_producing_bacterium,0.006432803468208066
Faecalibacterium_prausnitzii,0.00634079961464352
Parasutterella_excrementihominis,0.006324181117533692
motu_linkage_group_696,0.006215077071290919
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,0.0061050096339113425
motu_linkage_group_437,0.0060447976878612465
Streptococcus_salivarius,0.005996387283236969
motu_linkage_group_443,0.005992533718689762
motu_linkage_group_366,0.005954720616570303
Alistipes_shahii,0.005787572254335233
motu_linkage_group_586,0.005717003853564523
motu_linkage_group_127,0.005649566473988416
Veillonella_sp__oral_taxon_158,0.005486271676300557
motu_linkage_group_325,0.0054491811175336954
Clostridium_bolteae,0.005318159922928686
Eubacterium_rectale,0.005282032755298626
motu_linkage_group_407,0.005254576107899785
motu_linkage_group_415,0.005125240847784178
Roseburia_intestinalis,0.005105491329479745
motu_linkage_group_282,0.0050431117533718504
motu_linkage_group_404,0.005041425818882446
motu_linkage_group_104,0.004971820809248531
Bacteroides_fragilis,0.004864643545279363
Bacteroides_dorei_vulgatus,0.0048022639691714586
motu_linkage_group_254,0.004737235067437358
Prevotella_copri,0.004671001926782248
Akkermansia_muciniphila,0.004497109826589577
Bacteroides_uniformis,0.004393304431599208
motu_linkage_group_115,0.0043547687861271445
motu_linkage_group_456,0.00433116570327551
Veillonella_atypica,0.004255298651252389
motu_linkage_group_238,0.004224470134874741
Dorea_longicatena,0.004145472061657012
motu_linkage_group_588,0.004093208092485531
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.004054672447013469
motu_linkage_group_290,0.004025770712909418
motu_linkage_group_301,0.004020953757225415
Odoribacter_splanchnicus,0.003996868978805377
motu_linkage_group_151,0.003957129094412315
motu_linkage_group_600,0.003936175337186883
motu_linkage_group_135,0.003922447013487455
motu_linkage_group_317,0.003920761078998056
_Ruminococcus__obeum,0.003901974951830424
Clostridium_symbiosum,0.0038422447013487277
motu_linkage_group_559,0.0038352601156069173
motu_linkage_group_638,0.0037837186897880354
motu_linkage_group_289,0.003757707129094397
motu_linkage_group_498,0.0037526493256261864
motu_linkage_group_636,0.0037153179190751286
Streptococcus_thermophilus,0.00355563583815027
Streptococcus_gordonii,0.0034937379576107765
motu_linkage_group_502,0.003487957610789964
Pseudomonas_stutzeri,0.0034417148362234913
Eubacterium_biforme,0.0034335260115606744
motu_linkage_group_520,0.0033841522157995988
motu_linkage_group_191,0.0032926300578034547
motu_linkage_group_274,0.0032837186897880354
motu_linkage_group_480,0.003261078998073205
motu_linkage_group_672,0.003223265895953744
motu_linkage_group_233,0.0032213391136801397
motu_linkage_group_624,0.0031156069364161702
motu_linkage_group_334,0.003072976878612703
motu_linkage_group_525,0.003060934489402682
motu_linkage_group_474,0.003047687861271658
motu_linkage_group_281,0.0030303468208092332
Parabacteroides_merdae,0.003015414258188809
motu_linkage_group_611,0.0029807321772639525
Bacteroides_ovatus,0.002918593448940254
motu_linkage_group_550,0.0028940269749518164
motu_linkage_group_258,0.0028405587668593295
motu_linkage_group_302,0.002805394990366075
motu_linkage_group_551,0.002789017341040447
Eubacterium_hallii,0.0027622832369942046
Actinomyces_odontolyticus,0.00275192678227359
Eggerthella_lenta,0.0027331406551059593
Clostridium_leptum,0.002725192678227343
motu_linkage_group_103,0.0026408959537572102
motu_linkage_group_573,0.0025891136801541267
Sutterella_wadsworthensis,0.0024826589595375584
motu_linkage_group_241,0.0024612235067437258
Eubacterium_siraeum,0.002406791907514436
_Clostridium__bartlettii,0.002401252408477829
Bifidobacterium_longum,0.0023687379576107764
motu_linkage_group_508,0.0023644026974951713
Streptococcus_infantis,0.002361994219653166
Acidaminococcus_intestini,0.0023280346820809122
Parabacteroides_distasonis,0.0022018304431599095
motu_linkage_group_320,0.0021941233140654963
Alistipes_putredinis,0.002192196531791894
Bacteroides_xylanisolvens,0.0021358381502890036
Bacteroides_thetaiotaomicron,0.0021139210019267695
motu_linkage_group_333,0.0020999518304431475
Eubacterium_cylindroides,0.0020493737957610688
motu_linkage_group_113,0.0020469653179190674
motu_linkage_group_228,0.002011801541425809
Streptococcus_vestibularis,0.001984826589595364
motu_linkage_group_536,0.001981695568400758
motu_linkage_group_346,0.001971098265895942
motu_linkage_group_414,0.0019414739884392944
Streptococcus_parasanguinis,0.001890655105973012
motu_linkage_group_122,0.001872109826589587
Ruminococcus_sp__5_1_39BFAA,0.0018468208092485441
motu_linkage_group_268,0.0018439306358381397
motu_linkage_group_308,0.001806358381502881
motu_linkage_group_327,0.0017984104046242656
Pseudoflavonifractor_capillosus,0.001787572254335249
Ruminococcus_sp__SR1_5,0.001777456647398834
Eubacterium_ventriosum,0.0017711946050096227
motu_linkage_group_613,0.0017509633911367906
Clostridiales_bacterium_1_7_47FAA,0.0015741811175337087
Veillonella_parvula,0.001556840077071281
Phascolarctobacterium_succinatutens,0.0015556358381502802
motu_linkage_group_234,0.001533477842003845
motu_linkage_group_63,0.0015168593448940176
motu_linkage_group_288,0.0014530346820809147
motu_linkage_group_65,0.0014484585741811116
Bacteroides_stercoris,0.0014455684007707035
Haemophilus_influenzae,0.0014258188824662732
motu_linkage_group_7,0.0014200385356454633
Bacteroides_eggerthii,0.0014063102119460421
motu_linkage_group_510,0.0013904142581888158
motu_linkage_group_460,0.0012692678227360238
Anaerotruncus_colihominis,0.0011979768786127092
motu_linkage_group_126,0.0011917148362234984
Clostridium_saccharolyticum,0.0011803949903660808
Ruminococcaceae_bacterium_D16,0.0011775048169556759
motu_linkage_group_206,0.0011746146435452703
motu_linkage_group_190,0.0011632947976878527
Bacteroides_finegoldii,0.0011623314065510536
Clostridium_sp__L2_50,0.0011563102119460432
Coprococcus_eutactus,0.0010927263969171411
motu_linkage_group_504,0.0010428709055876643
motu_linkage_group_703,0.0010390173410404562
motu_linkage_group_691,0.0009486994219653118
motu_linkage_group_625,0.0009421965317919019
motu_linkage_group_562,0.000937379576107893
motu_linkage_group_243,0.0009101637764932523
motu_linkage_group_678,0.0008851156069364114
motu_linkage_group_195,0.0008680154142581833
motu_linkage_group_471,0.0008465799614643489
motu_linkage_group_362,0.0008135838150288961
Victivallis_vadensis,0.0008092485549132895
Haemophilus_haemolyticus,0.0007947976878612665
motu_linkage_group_686,0.0007882947976878569
Bacteroides_intestinalis,0.0007815510597302457
motu_linkage_group_434,0.0007752890173410367
motu_linkage_group_38,0.0007663776493256212
motu_linkage_group_134,0.0007456647398843892
motu_linkage_group_118,0.0007232658959537527
motu_linkage_group_252,0.0007138728323699384
motu_linkage_group_771,0.000701348747591517
motu_linkage_group_373,0.0006965317919075105
motu_linkage_group_634,0.0006897880539498994
Bacteroides_clarus,0.0006864161849710936
motu_linkage_group_177,0.0006110308285163743
motu_linkage_group_481,0.0005862235067437344
motu_linkage_group_497,0.0005828516377649287
Dialister_invisus,0.0005710500963391099
motu_linkage_group_452,0.000542389210019266
motu_linkage_group_496,0.0005378131021194576
Bifidobacterium_dentium,0.000532996146435449
motu_linkage_group_136,0.0005161368015414236
Clostridium_spiroforme,0.0005052986512524052
motu_linkage_group_379,0.0005024084778420012
motu_linkage_group_246,0.0004983140655105933
Streptococcus_australis,0.0004973506743737924
Clostridium_ramosum,0.0004927745664739853
motu_linkage_group_548,0.0004800096339113652
_Ruminococcus__gnavus,0.00047976878612716406
motu_linkage_group_450,0.0004778420038535609
Methanobrevibacter_smithii,0.0004542389210019249
motu_linkage_group_566,0.0004503853564547183
motu_linkage_group_457,0.0004486994219653148
motu_linkage_group_621,0.00043135838150288734
motu_linkage_group_270,0.0004214836223506715
motu_linkage_group_837,0.0004171483622350644
motu_linkage_group_273,0.00039932562620423616
motu_linkage_group_164,0.00039788053949903375
Bacteroides_plebeius,0.00039282273603082583
Clostridium_sp__HGF2,0.0003812620423892074
Mitsuokella_multacida,0.0003711464354527913
Veillonella_dispar,0.00035380539499036356
motu_linkage_group_411,0.00032442196531791694
motu_linkage_group_445,0.00031864161849710747
Enterobacteriaceae_bacterium_9_2_54FAA,0.0003104527938342946
motu_linkage_group_652,0.0003041907514450846
Lachnospiraceae_bacterium_1_4_56FAA,0.0002950385356454698
Clostridium_scindens,0.00028757225433525814
motu_linkage_group_207,0.00028492292870905373
motu_linkage_group_265,0.0002719171483622327
motu_linkage_group_386,0.00026011560693641443
motu_linkage_group_565,0.00025313102119460344
motu_linkage_group_585,0.00025240847784200254
motu_linkage_group_529,0.00024735067437379424
Bacteroides_coprocola,0.0002434971098265874
Acidaminococcus_fermentans,0.00023868015414258014
Klebsiella_variicola_pneumoniae,0.00023073217726396733
motu_linkage_group_192,0.00022711946050096214
motu_linkage_group_604,0.00021748554913294686
Bifidobacterium_angulatum,0.00021724470134874604
Rothia_mucilaginosa,0.0002172447013487459
motu_linkage_group_651,0.00021507707129094232
motu_linkage_group_218,0.0002133911368015403
motu_linkage_group_341,0.00021315028901733963
Streptococcus_pneumoniae,0.00020447976878612542
Butyrivibrio_crossotus,0.00020134874759152117
Streptococcus_sanguinis,0.00019532755298651115
motu_linkage_group_383,0.00019051059730250367
motu_linkage_group_389,0.0001888246628131006
motu_linkage_group_224,0.00018497109826589512
motu_linkage_group_120,0.00017919075144508505
motu_linkage_group_633,0.00017413294797687744
motu_linkage_group_491,0.00017076107899807218
motu_linkage_group_277,0.0001705202312138715
Capnocytophaga_sp__oral_taxon_329,0.00016714836223506634
motu_linkage_group_145,0.00015606936416184898
Granulicatella_adiacens,0.0001418593448940259
motu_linkage_group_251,0.00014185934489402587
Streptococcus_mitis,0.0001416184971098256
Desulfovibrio_piger,0.00014161849710982538
motu_linkage_group_248,0.00012861271676300516
Blautia_hydrogenotrophica,0.00012644508670520146
motu_linkage_group_324,0.00012644508670520127
Turicibacter_sanguinis,0.00010765895953757116
Lactobacillus_ruminis,0.00010380539499036529
motu_linkage_group_230,0.0001026011560693636
motu_linkage_group_210,0.0001018786127167622
Subdoligranulum_variabile,9.85067437379571e-05
motu_linkage_group_495,9.682080924855414e-05
Haemophilus_pittmaniae,9.104046242774502e-05
motu_linkage_group_521,8.935452793834232e-05
motu_linkage_group_87,8.598265895953697e-05
Streptococcus_sp__C150,7.92389210019263e-05
motu_linkage_group_142,7.779383429672377e-05
motu_linkage_group_734,7.683044315992244e-05
motu_linkage_group_534,7.586705202312088e-05
motu_linkage_group_217,6.406551059730229e-05
Gemella_sanguinis,6.286127167630012e-05
motu_linkage_group_124,5.322736030828487e-05
motu_linkage_group_85,5.1059730250481504e-05
motu_linkage_group_575,4.8410404624276913e-05
Bifidobacterium_breve,4.720616570327514e-05
motu_linkage_group_297,3.131021194604991e-05
Lactobacillus_delbrueckii,2.9624277456647185e-05
Streptococcus_oralis,2.7456647398843684e-05
motu_linkage_group_357,2.1917148362234855e-05
Escherichia_albertii,8.429672447013373e-06
motu_linkage_group_463,5.780346820809172e-06
motu_linkage_group_451,3.6127167630057413e-06
unclassified_Lachnospiraceae,0.0
Enterobacter_hormaechei_cloacae,0.0
motu_linkage_group_439,0.0
Streptococcus_mutans,0.0
Megasphaera_elsdenii,0.0
Streptococcus_anginosus,0.0
Enterococcus_faecalis,0.0
motu_linkage_group_24,0.0
Coprobacillus_sp__29_1,0.0
