,Importance
Bacteroides_caccae,1.6945647606250773e-09
motu_linkage_group_316,-1.0183191662981008e-08
motu_linkage_group_87,1.9148759476455204e-09
Streptococcus_sp__C150,2.0848758316758416e-09
motu_linkage_group_771,1.0740790229006024e-08
motu_linkage_group_450,4.054527617146897e-09
Lachnospiraceae_bacterium_1_4_56FAA,2.5990713029534345e-09
motu_linkage_group_566,2.096469045948854e-08
motu_linkage_group_290,-1.1438846075607984e-08
motu_linkage_group_320,1.135937055035721e-08
Clostridium_scindens,4.023997869160491e-10
motu_linkage_group_254,9.205926232791161e-09
Dialister_invisus,-5.75603138477654e-09
Clostridium_spiroforme,1.2938864967003791e-09
motu_linkage_group_460,2.0591630645540086e-08
motu_linkage_group_357,-2.2281962273588745e-08
Lachnospiraceae_bacterium_3_1_57FAA_CT1,4.344360055841931e-09
motu_linkage_group_491,-1.8487253278273633e-09
Haemophilus_influenzae,5.808244288969285e-11
butyrate_producing_bacterium_SS3_4,-1.4892075154550425e-08
motu_linkage_group_386,5.821203365763715e-09
motu_linkage_group_411,1.5211103383057832e-08
motu_linkage_group_550,-7.0247617717726024e-09
Streptococcus_sanguinis,2.6798366114676764e-10
motu_linkage_group_177,-1.892014397697535e-08
Haemophilus_pittmaniae,3.263926413313891e-10
Lactococcus_lactis,1.0150086498901707e-09
motu_linkage_group_389,-3.024569555404252e-09
Eubacterium_biforme,8.552186869599855e-09
Eubacterium_rectale,2.963115874144289e-10
motu_linkage_group_703,-1.1262160037594548e-08
Roseburia_hominis,2.2734887447637102e-08
motu_linkage_group_497,-1.1440896306048581e-08
motu_linkage_group_243,1.669382740889313e-08
motu_linkage_group_104,-8.709674420314003e-10
Eggerthella_lenta,6.911519618835006e-10
motu_linkage_group_562,-7.076886216875734e-09
Bacteroides_coprocola,3.87963229936486e-09
motu_linkage_group_536,1.0672197194122259e-09
motu_linkage_group_334,-2.517967306595841e-08
Veillonella_dispar,8.106270436876913e-09
Klebsiella_variicola_pneumoniae,1.4401480137045484e-08
motu_linkage_group_611,-6.743393170227265e-09
Escherichia_albertii,7.793447353489942e-11
Enterococcus_faecalis,-4.1888740729200396e-10
motu_linkage_group_463,5.238407294553129e-09
motu_linkage_group_439,2.3592183515727864e-08
motu_linkage_group_415,-2.94074868656691e-08
motu_linkage_group_195,-6.464793279573162e-09
motu_linkage_group_246,4.152772822396157e-09
motu_linkage_group_575,4.3937734867665373e-10
motu_linkage_group_404,-2.2432797768768064e-08
butyrate_producing_bacterium,-2.801567503991344e-10
Veillonella_atypica,9.783032404303825e-09
motu_linkage_group_548,7.48581856473543e-09
motu_linkage_group_85,3.289642315871062e-09
motu_linkage_group_470,-2.898170957062393e-08
Gemella_sanguinis,-3.6654839425457207e-11
Streptococcus_infantis,3.867230792451742e-10
motu_linkage_group_644,-7.329630029663563e-09
Clostridium_leptum,6.098252957991634e-10
_Ruminococcus__gnavus,2.885416184217028e-09
motu_linkage_group_652,-9.52699185693203e-09
