col_name,avg_shap_value
Haemophilus_parainfluenzae,0.09241091954022985
Coprococcus_comes,0.059866618773946334
motu_linkage_group_310,0.05813146551724135
motu_linkage_group_349,0.05334554597701145
Roseburia_inulinivorans,0.04899066091954019
motu_linkage_group_103,0.044091475095785405
motu_linkage_group_307,0.03537571839080456
motu_linkage_group_634,0.034590996168582334
Dorea_longicatena,0.033852969348658966
motu_linkage_group_611,0.03352993295019154
Collinsella_aerofaciens,0.03352059386973176
butyrate_producing_bacterium,0.03032064176245207
motu_linkage_group_600,0.03024640804597698
motu_linkage_group_646,0.029562978927203026
_Ruminococcus__torques,0.028424329501915677
motu_linkage_group_127,0.02838386015325667
motu_linkage_group_320,0.02736254789272027
Alistipes_sp__HGB5,0.025562260536398426
motu_linkage_group_552,0.024331178160919505
motu_linkage_group_696,0.0239458812260536
motu_linkage_group_490,0.022261254789271996
motu_linkage_group_391,0.022230363984674296
Veillonella_dispar,0.021948515325670465
motu_linkage_group_284,0.02145210727969345
Prevotella_copri,0.020784722222222184
Coprobacillus_sp__29_1,0.02059818007662832
Haemophilus_influenzae,0.019986829501915677
Ruminococcus_bromii,0.01912811302681989
motu_linkage_group_104,0.018944683908045937
motu_linkage_group_624,0.018571360153256666
motu_linkage_group_333,0.01808596743295016
motu_linkage_group_734,0.017014607279693453
Eubacterium_siraeum,0.016428879310344792
motu_linkage_group_625,0.015943965517241348
Eubacterium_eligens,0.01588098659003828
Escherichia_coli,0.015533764367816057
motu_linkage_group_508,0.015420498084291153
motu_linkage_group_431,0.015356082375478891
motu_linkage_group_517,0.015327346743294985
motu_linkage_group_212,0.015269875478927167
motu_linkage_group_636,0.014768678160919507
Roseburia_hominis,0.014709051724137896
Clostridium_leptum,0.014474616858237517
motu_linkage_group_135,0.014364224137931
motu_linkage_group_486,0.014328304597701114
motu_linkage_group_507,0.013818965517241344
motu_linkage_group_306,0.013802442528735597
Roseburia_intestinalis,0.013504549808429087
butyrate_producing_bacterium_SS3_4,0.013451149425287324
motu_linkage_group_238,0.013356800766283492
_Clostridium__bartlettii,0.01331010536398464
motu_linkage_group_206,0.01327729885057468
Bacteroides_xylanisolvens,0.013275622605363952
motu_linkage_group_586,0.012754549808429088
motu_linkage_group_437,0.01242624521072794
Coprococcus_catus,0.012392241379310312
motu_linkage_group_470,0.012373802681992308
motu_linkage_group_325,0.012294300766283489
Bilophila_wadsworthia,0.01228951149425284
motu_linkage_group_366,0.012256226053639813
motu_linkage_group_274,0.011953065134099583
motu_linkage_group_290,0.011801245210727939
motu_linkage_group_520,0.011795258620689622
motu_linkage_group_131,0.01176819923371644
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,0.01167480842911874
motu_linkage_group_701,0.01161853448275859
Streptococcus_salivarius,0.011472701149425254
motu_linkage_group_573,0.011267959770114912
Eubacterium_hallii,0.011021791187739433
motu_linkage_group_686,0.010783045977011468
motu_linkage_group_510,0.010214319923371616
Bacteroides_dorei_vulgatus,0.009967911877394603
motu_linkage_group_588,0.009821599616858204
motu_linkage_group_551,0.009677681992337131
Alistipes_putredinis,0.009584291187739433
_Ruminococcus__obeum,0.009477490421455905
Bacteroides_uniformis,0.009476532567049778
motu_linkage_group_346,0.009422892720306483
Bifidobacterium_adolescentis,0.009188936781609161
Desulfovibrio_piger,0.009165229885057444
motu_linkage_group_394,0.009108716475095754
motu_linkage_group_288,0.008981800766283497
motu_linkage_group_316,0.008910919540229855
motu_linkage_group_334,0.008902538314176218
motu_linkage_group_254,0.008665469348658974
Bacteroides_stercoris,0.008581657088122575
motu_linkage_group_559,0.008556992337164723
motu_linkage_group_282,0.008467193486590014
motu_linkage_group_151,0.008454501915708785
motu_linkage_group_703,0.008370689655172387
Streptococcus_parasanguinis,0.008352969348658972
motu_linkage_group_241,0.008253352490421428
motu_linkage_group_568,0.008227011494252843
motu_linkage_group_529,0.008193247126436756
motu_linkage_group_293,0.008190613026819896
Ruminococcus_sp__SR1_5,0.008176724137931003
motu_linkage_group_457,0.008050287356321816
