,Importance
Bacteroides_caccae,0.00015599883161485195
motu_linkage_group_316,0.000203125961124897
motu_linkage_group_87,0.00013769063167273998
Streptococcus_sp__C150,0.0
motu_linkage_group_771,0.0006290128827095031
motu_linkage_group_450,2.0616611000150442e-05
Lachnospiraceae_bacterium_1_4_56FAA,5.2410713396966455e-05
motu_linkage_group_566,0.0
motu_linkage_group_290,8.02999921143055e-05
motu_linkage_group_320,0.00021053610369563104
Clostridium_scindens,0.0
motu_linkage_group_254,1.6398484585806728e-05
Dialister_invisus,0.00031544942408800124
Clostridium_spiroforme,8.06123425718397e-06
motu_linkage_group_460,0.0005585810914635658
motu_linkage_group_357,0.0
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.00011449952609837055
motu_linkage_group_491,0.0
Haemophilus_influenzae,0.000403965599834919
butyrate_producing_bacterium_SS3_4,0.0001932431571185589
motu_linkage_group_386,0.0
motu_linkage_group_411,0.0
motu_linkage_group_550,0.00012295544147491455
Streptococcus_sanguinis,6.072761956602335e-05
motu_linkage_group_177,2.6521170511841773e-05
Haemophilus_pittmaniae,0.0002405824512243271
Lactococcus_lactis,0.00017340604215860367
motu_linkage_group_389,0.00037248238921165465
Eubacterium_biforme,9.336406947113574e-06
Eubacterium_rectale,0.00016005497425794602
motu_linkage_group_703,2.7844219002872704e-05
Roseburia_hominis,0.00022358175367116927
motu_linkage_group_497,8.215909823775292e-05
motu_linkage_group_243,5.740142893046141e-05
motu_linkage_group_104,0.00017437824979424477
Eggerthella_lenta,1.8395382212474943e-05
motu_linkage_group_562,0.0009522703289985657
Bacteroides_coprocola,4.638929851353168e-05
motu_linkage_group_536,9.91272646933794e-05
motu_linkage_group_334,6.602487992495299e-05
Veillonella_dispar,9.013412520289421e-05
Klebsiella_variicola_pneumoniae,0.0
motu_linkage_group_611,8.360845036804676e-05
Escherichia_albertii,0.0
Enterococcus_faecalis,0.00019764319062232972
motu_linkage_group_463,0.0
motu_linkage_group_439,0.0
motu_linkage_group_415,0.00011858290061354637
motu_linkage_group_195,7.109772879630327e-05
motu_linkage_group_246,0.0
motu_linkage_group_575,0.0
motu_linkage_group_404,3.1195322517305616e-05
butyrate_producing_bacterium,0.0002400701679289341
Veillonella_atypica,3.458659630268812e-05
motu_linkage_group_548,0.0003926831111311913
