col_name,avg_shap_value
motu_linkage_group_490,0.0434607418111753
Faecalibacterium_prausnitzii,0.04171652215799611
Coprococcus_catus,0.036037813102119426
motu_linkage_group_349,0.03190558766859341
motu_linkage_group_507,0.03067196531791904
motu_linkage_group_310,0.028852601156069326
Dialister_invisus,0.02481382466281307
Actinomyces_odontolyticus,0.02362283236994216
Prevotella_copri,0.022862235067437345
Eubacterium_eligens,0.022067196531791868
Odoribacter_splanchnicus,0.022000963391136764
Sutterella_wadsworthensis,0.021534200385356413
Granulicatella_adiacens,0.021413053949903626
Streptococcus_pneumoniae,0.020103082851637727
Bacteroides_uniformis,0.02000891136801538
motu_linkage_group_646,0.01965173410404621
Bacteroides_eggerthii,0.01963367052023118
motu_linkage_group_348,0.01929672447013484
motu_linkage_group_517,0.0188359826589595
Streptococcus_thermophilus,0.018765414258188787
motu_linkage_group_158,0.018401493256262006
motu_linkage_group_445,0.018127890173410367
motu_linkage_group_241,0.0179600192678227
Roseburia_intestinalis,0.01794701348747588
Collinsella_aerofaciens,0.017865125240847747
motu_linkage_group_225,0.01737933526011557
Dorea_formicigenerans,0.01672904624277453
motu_linkage_group_325,0.01660380539499033
motu_linkage_group_508,0.016589595375722507
motu_linkage_group_306,0.016378853564547168
Bifidobacterium_bifidum,0.016301541425818848
motu_linkage_group_592,0.016161608863198423
Coprococcus_comes,0.01598217726396914
motu_linkage_group_430,0.015417389210019235
motu_linkage_group_277,0.015315510597302469
motu_linkage_group_212,0.015296242774566439
motu_linkage_group_190,0.01515221579961461
motu_linkage_group_613,0.014945327552986479
motu_linkage_group_260,0.014826830443159888
motu_linkage_group_104,0.014145712909441199
motu_linkage_group_268,0.014112475915221549
motu_linkage_group_103,0.01402769749518301
motu_linkage_group_391,0.014018786127167596
motu_linkage_group_127,0.013645712909441199
motu_linkage_group_837,0.013590558766859311
Desulfovibrio_piger,0.0134585741811175
motu_linkage_group_238,0.013168352601156036
motu_linkage_group_525,0.013049855491329445
Roseburia_hominis,0.012833574181117502
Bacteroides_fragilis,0.01280852601156066
motu_linkage_group_373,0.012711464354527907
motu_linkage_group_168,0.01268882466281307
motu_linkage_group_63,0.0125833333333333
motu_linkage_group_307,0.012549614643545245
Bacteroides_xylanisolvens,0.012499759152215767
motu_linkage_group_270,0.01234513487475912
motu_linkage_group_486,0.01215052986512521
motu_linkage_group_206,0.01193978805394987
motu_linkage_group_633,0.011877649325626176
motu_linkage_group_586,0.011865847784200355
motu_linkage_group_536,0.011837186897880506
Pseudomonas_stutzeri,0.011818400770712877
motu_linkage_group_205,0.01179407514450864
motu_linkage_group_415,0.011778179190751411
motu_linkage_group_120,0.01161873795761076
motu_linkage_group_376,0.011459296724470104
motu_linkage_group_293,0.011441714836223475
motu_linkage_group_244,0.011385838150288987
motu_linkage_group_288,0.011350674373795729
motu_linkage_group_491,0.011299373795761049
