,Importance
Bacteroides_caccae,-0.0002857770447955836
motu_linkage_group_316,0.006121300538941597
motu_linkage_group_87,0.0028344645742143936
Streptococcus_sp__C150,0.004838499205172473
motu_linkage_group_771,0.00470126493885326
motu_linkage_group_450,-0.001753115863446741
Lachnospiraceae_bacterium_1_4_56FAA,0.00019080215566758397
motu_linkage_group_566,0.0008368675265562836
motu_linkage_group_290,-0.0005471244622752
motu_linkage_group_320,0.002291680699945744
Clostridium_scindens,-0.0037641779084996545
motu_linkage_group_254,-0.0026536192350431857
Dialister_invisus,0.006591318080891002
Clostridium_spiroforme,-0.00036757098008674766
motu_linkage_group_460,-0.002230958342058483
motu_linkage_group_357,-0.007839244462518484
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.006372448965915343
motu_linkage_group_491,0.01206530605741142
Haemophilus_influenzae,-0.008595374423667299
butyrate_producing_bacterium_SS3_4,-0.0017719146916881443
motu_linkage_group_386,0.004105358298185272
motu_linkage_group_411,-0.000930957759470968
motu_linkage_group_550,0.0012061590398271312
Streptococcus_sanguinis,0.010036386681929823
motu_linkage_group_177,-0.007069462246591624
Haemophilus_pittmaniae,0.012161932017027062
Lactococcus_lactis,-0.0011895999775657041
motu_linkage_group_389,-0.0035739524259143624
Eubacterium_biforme,0.006737973718852778
Eubacterium_rectale,-0.00564047724230528
motu_linkage_group_703,0.010619583209467551
Roseburia_hominis,-0.004170134050247698
motu_linkage_group_497,-0.0003015008071226735
motu_linkage_group_243,0.003345813156682044
motu_linkage_group_104,0.0021014810264313915
Eggerthella_lenta,0.0019165004216263961
motu_linkage_group_562,-0.009750646891776108
Bacteroides_coprocola,-0.0005640754738624315
motu_linkage_group_536,-0.0015308199178742062
motu_linkage_group_334,-0.003224328211709054
Veillonella_dispar,-0.006749497852333547
Klebsiella_variicola_pneumoniae,0.0037784582559674857
motu_linkage_group_611,0.001341902331390277
Escherichia_albertii,0.0060477107137457955
Enterococcus_faecalis,0.0015308222876250664
motu_linkage_group_463,-0.0004216628298721263
motu_linkage_group_439,0.0009638115156916777
motu_linkage_group_415,0.00018033213748789784
